FID,accessibility,WDI,HSA
43723,2.211272004,1.548755056,3.424718696
43723,2.222263947,1.547765768,3.439544065
43723,2.213406251,1.551945265,3.435085351
43723,2.218480768,1.548354801,3.434995349
43723,2.212366821,1.548755056,3.4264143
43723,2.226601987,1.547765768,3.446258335
43724,2.23679145,1.535636239,3.434898009
43724,2.234112598,1.542587716,3.44631465
43724,2.234572879,1.542587716,3.447024674
43724,2.222283018,1.532546128,3.405751235
43724,2.19115213,1.539205786,3.372634036
43724,2.230817521,1.539205786,3.433687235
43725,2.223713008,1.474235631,3.27827695
43726,0.944582326,1.443610795,1.363609243
43727,0.455701333,0.775982906,0.353616445
43728,0.767152247,1.324836524,1.016351316
43728,0.767152179,1.324836524,1.016351227
43728,0.723400404,1.323223535,0.957220439
43728,0.723347309,1.323223535,0.957150183
43729,0.73548411,1.283630694,0.944089978
43729,0.81895273,1.270973034,1.040866836
43730,0.601889456,1.430956329,0.861277526
43731,0.624381539,1.462994581,0.913466809
43731,0.626017934,1.448080601,0.906524426
43731,0.625359048,1.462994581,0.914896898
43731,0.57747268,1.483115336,0.856458588
43731,0.622767814,1.491240733,0.928696731
43731,0.578845232,1.483115336,0.858494241
43732,0.814452196,1.546479686,1.259533776
43733,0.753747302,1.533726618,1.156042301
43733,0.75399639,1.533726618,1.156424333
43733,0.719604155,1.482267554,1.066645891
43733,0.722539702,1.482267554,1.070997157
43734,0.42271354,1.42650418,0.603002631
43734,0.412943346,1.453584711,0.600248134
43735,0.53389026,1.449263698,0.773747773
43736,0.595347635,1.428819687,0.850644421
43737,0.267773538,1.26863855,0.339707833
43738,0.343572058,1.231828001,0.423221681
43739,0.524955874,1.524132197,0.80010215
43740,0.63304424,1.636531749,1.035996996
43741,0.38726675,1.393751072,0.539753448
43742,0.669874818,1.516221848,1.015678834
43743,0.492011551,1.427731076,0.702460181
43744,0.291260991,1.370891917,0.399287339
43745,0.482001705,1.433697281,0.691044533
43746,0.30016106,1.453547213,0.436298272
43747,0.349327233,1.28148592,0.44765793
43748,0.357884529,1.255445612,0.449304561
43749,0.445974109,1.183936559,0.528005052
43749,0.561442111,1.232776695,0.69213275
43750,0.246677591,1.148799246,0.28338303
43751,0.378222283,1.148799246,0.434501474
43752,0.32788177,1.088724002,0.356972752
43753,0.365694385,1.050714694,0.384240464
43754,0.333421295,1.100743366,0.367011279
43755,0.389480302,1.377402899,0.536471297
43755,0.380246014,1.278384002,0.486100422
43756,0.343311811,1.293941681,0.444225462
43757,0.262682991,1.479175282,0.388554188
43758,0.276563607,1.343205024,0.371481626
43758,0.287891194,1.379893746,0.397259258
43759,0.376461019,1.391406945,0.523810477
43759,0.382226962,1.391406945,0.53183325
43760,0.36817589,1.364820375,0.502493956
43761,0.275087535,1.321354972,0.363488282
43762,0.218911775,1.375012908,0.301006517
43763,0.173869998,1.318244609,0.229203187
43764,0.210383829,1.211746486,0.254931865
43765,0.161761897,1.439148621,0.232799411
43766,0.113751623,1.37827082,0.156780542
43767,0.090936308,1.501684855,0.136557677
43768,0.054663249,1.610180781,0.088017712
43769,0.34038758,1.380520471,0.469912022
43770,0.351934348,1.348609199,0.4746219
43771,0.551135771,1.503153386,0.8284416
43772,0.276804603,1.334625474,0.369430475
43773,0.297838487,1.021370345,0.304203398
43773,0.330750843,1.045263413,0.345721755
43774,0.162746671,0.933872817,0.151984692
43775,0.287806985,0.915781506,0.263568314
43776,0.328213502,0.879462931,0.288651608
43777,0.396389935,1.25964341,0.499309969
43778,0.510080953,1.323751834,0.675220597
43779,0.789416799,1.621152601,1.279765097
43779,0.737781265,1.623985876,1.198146353
43780,0.423408966,1.770925675,0.749825809
43781,0.53897885,1.72493358,0.929702717
43781,0.525279702,1.689510189,0.887465409
43782,0.443430189,1.702783437,0.755065581
43782,0.440253646,1.71894224,0.756770588
43783,0.291710026,1.828515319,0.533396251
43784,0.300633483,1.703476647,0.512122118
43785,0.320488108,1.67695691,0.537444747
43786,0.222109335,1.156700512,0.256913981
43787,0.316897496,1.405709458,0.445465807
43788,0.324284415,1.336654056,0.433456078
43789,0.385945469,1.345125187,0.519144971
43789,0.403042089,1.404996941,0.566272903
43790,0.555991208,1.302905904,0.724404227
43790,0.551294422,1.309669866,0.722013691
43791,0.55640223,1.276315938,0.710145034
43791,0.595710155,1.276315938,0.760314365
43791,0.554000649,1.272256221,0.704830772
43791,0.553155897,1.272256221,0.70375603
43792,0.491049734,1.286276584,0.631625774
43793,0.648681766,1.277918616,0.828962505
43793,0.606928085,1.271349768,0.77161788
43794,0.446637614,1.189877804,0.531444184
43795,0.446674591,1.201344542,0.536610082
43795,0.440329747,1.187106868,0.522718467
43796,0.314550246,1.028728756,0.323586883
43797,0.312525015,1.054830498,0.329660917
43798,0.171557308,0.981807993,0.168436336
43799,0.181414303,0.90015198,0.163300444
43800,0.370220621,1.015262085,0.37587096
43801,0.222322592,1.145957036,0.254772138
43802,0.194722009,1.229932313,0.239494891
43803,0.157664473,1.289599358,0.203324003
43804,0.239682056,1.232080078,0.295307487
43805,0.195952805,1.238192439,0.242627282
43806,0.157826571,1.187577536,0.18743129
43806,0.159463815,1.230058421,0.196149809
43807,0.173634176,1.347162334,0.233913421
43807,0.175329579,1.330352388,0.233250125
43808,0.454086553,1.543022096,0.700665584
43808,0.470265508,1.557739058,0.73255095
43809,1.092092733,1.5455454,1.687878899
43809,1.031278549,1.5455454,1.593887818
43810,0.120713274,1.007432107,0.121610428
43811,0.165853024,0.949732908,0.157516075
43812,0.187640458,1.529499358,0.28699596
43813,0.73575884,1.603401278,1.179716665
43813,0.725217007,1.639167001,1.188751786
43814,0.469277445,1.851118385,0.868688107
43815,0.354924051,1.83251361,0.650403155
43816,0.220510938,1.176192273,0.259363261
43817,0.177819252,1.234480064,0.219514322
43818,0.17682054,1.373213371,0.24281233
43818,0.178338193,1.351555541,0.241033973
43819,0.420680162,1.467623042,0.6173999
43820,0.290296638,1.3852492,0.402133185
43821,0.188728455,1.323488707,0.249779979
43822,0.188949222,1.3124499,0.247986388
43823,0.190521938,1.350746533,0.257346847
43824,0.24085394,1.355673456,0.326519294
43825,0.247724804,1.359461954,0.336772446
43826,0.23370267,1.286623781,0.300687412
43827,0.260201966,1.395365901,0.363076951
43828,0.334273735,1.327380646,0.443708487
43829,0.380990661,1.337981977,0.509758637
43830,0.416341001,1.373545791,0.571863429
43831,0.366415432,1.283004079,0.470112494
43832,0.293162295,1.29861277,0.3807043
43833,0.261727274,0.996502214,0.260811808
43834,0.257853529,0.981807993,0.253162655
43835,0.209917974,1.076580398,0.225993576
43836,0.214042331,1.065431849,0.228047517
43836,0.209703963,1.065431849,0.223425282
43837,0.252715537,1.143716913,0.289035034
43838,0.209360335,1.283975306,0.2688135
43839,0.212612591,1.283975306,0.272989317
43840,0.213602803,1.283975306,0.274260724
43841,0.186802826,1.275150722,0.238201758
43842,0.46511931,1.825738193,0.849186088
43843,0.264580455,1.849284482,0.489284529
43844,0.403260585,1.66496951,0.671416578
43845,0.364865442,1.690263935,0.616718898
43846,0.253967008,1.317291424,0.334548562
43847,0.133128934,1.050257655,0.139819682
43847,0.129938134,0.858192227,0.111511897
43848,0.561678128,1.694614306,0.951827792
43849,0.584558552,1.742215584,1.018427019
43850,0.505669927,1.580426247,0.799174024
43850,0.498737814,1.53568811,0.765905731
43851,0.536402919,1.576834172,0.845818452
43852,0.538396536,1.515445391,0.815910549
43852,0.577020683,1.480816043,0.854461484
43853,0.55734249,1.44151687,0.803418602
43854,0.635016761,1.630731816,1.035542035
43855,0.583742689,1.621367189,0.946461243
43855,0.583742689,1.621367189,0.946461243
43855,0.687789407,1.66325098,1.143966404
43855,0.687789407,1.66325098,1.143966404
43856,0.616131234,1.598262484,0.984739436
43857,0.230648581,1.289518221,0.297425548
43858,0.309203953,1.284934946,0.397306964
43859,0.456299027,1.381309459,0.630290162
43860,0.293102366,1.390097724,0.407440933
43861,0.32913922,1.407568926,0.463286139
43862,0.365218555,1.314416979,0.48004947
43863,0.329281513,1.31092024,0.431661801
43863,0.326963087,1.316909946,0.430580942
43864,0.321303333,1.314416979,0.422326557
43864,0.396628496,1.31092024,0.519948323
43865,0.232136998,1.295596731,0.300755936
43866,0.316937021,1.202560912,0.381136074
43866,0.316866608,1.202560912,0.381051397
43866,0.311977445,1.202599291,0.375183854
43866,0.311923216,1.202599291,0.375118639
43867,0.253135621,1.109281063,0.280798551
43868,0.291567228,1.087625057,0.317115823
43869,0.345104438,1.066587843,0.368084198
43870,0.183431924,1.204611131,0.220964137
43871,0.300783903,1.168500743,0.351466214
43872,0.314622187,1.245310948,0.391802455
43873,0.197136194,1.462622298,0.288335793
43874,0.126504614,1.490108348,0.188505581
43875,0.23227444,1.725840967,0.400868745
43876,0.251155335,1.77890942,0.44678259
43877,0.110622128,1.297892467,0.143575627
43878,0.53029162,1.643022004,0.8712808
43879,0.621146751,1.633822557,1.014843573
43879,0.58361877,1.640588092,0.957478004
43880,0.735170837,1.579439032,1.161157515
43881,0.683127872,1.637004879,1.11828366
43882,0.728855124,1.634473127,1.191294114
43883,0.399004035,1.320840179,0.527020561
43884,0.253503709,1.42943098,0.362366055
43885,0.244826976,1.207391109,0.295601914
43886,0.334751358,1.268522998,0.424639796
43887,0.29514816,1.214480744,0.358451757
43888,0.386160022,1.314292216,0.507527111
43888,0.343844185,1.314292216,0.451911736
43889,0.358500452,1.384397295,0.496307056
43890,0.376572954,1.283802066,0.483445136
43891,0.191932586,1.273607537,0.244446788
43892,0.230669041,1.250871452,0.288537318
43893,0.115350965,1.302030034,0.15019042
43894,0.11607836,1.302030034,0.151137511
43895,0.1151018,1.302030034,0.149866
43896,0.475009662,1.347027668,0.639851157
43897,0.343928623,1.344439087,0.462391084
43898,0.329865072,1.352291514,0.446073738
43899,0.265211088,1.486515107,0.394240289
43900,0.254255359,1.486515107,0.377954432
43901,0.246604539,1.462622298,0.360689298
43902,0.323720911,1.206984169,0.390726014
43903,0.349231369,1.299987603,0.45399645
43904,0.276312758,1.248504819,0.34497781
43905,0.408202694,1.241368556,0.506729989
43906,0.232286284,1.274985074,0.296161544
43907,0.196154763,1.340733807,0.262991322
43908,0.138958581,1.251759588,0.173942736
43909,0.582591352,1.664670704,0.969822757
43910,0.335811976,1.70927585,0.5739953
43911,0.304440339,1.73478482,0.528138479
43912,0.384586756,1.767390522,0.679714987
43913,0.49948551,1.59582658,0.797092253
43914,0.496441696,1.697453466,0.842686677
43915,0.765427159,1.593161984,1.219449452
43915,0.763805918,1.593161984,1.216866552
43915,0.765256108,1.593161984,1.219176938
43915,0.76333153,1.593161984,1.216110774
43915,0.718533255,1.580724945,1.135803441
43915,0.723850115,1.593161984,1.153210484
43916,0.825974443,1.650056504,1.362904502
43916,0.787179265,1.650056504,1.298890267
43917,0.477582742,1.368191047,0.653424431
43918,0.453785531,1.310074537,0.59449287
43919,0.529232828,1.284025835,0.679548624
43920,0.598506094,1.326174536,0.793723541
43921,0.353024973,1.316516884,0.464763337
43922,0.247560979,1.247973723,0.308949596
43923,0.51467755,1.279385009,0.658470742
43924,0.157200771,1.237156051,0.194481885
43925,0.158637779,1.262062417,0.200210779
43926,0.161609433,1.262062417,0.203961192
43927,0.164844877,1.23297004,0.203248795
43928,0.163854213,1.237156051,0.202713231
43929,0.167167699,1.211033968,0.202445763
43930,0.164351791,1.283823407,0.210998677
43931,0.190749744,1.065152039,0.203177479
43932,0.147688869,1.146214111,0.169283066
43933,0.114772314,1.193523771,0.136983485
43934,0.324189827,1.37402139,0.445443757
43935,0.42965488,1.50964483,0.648626268
43935,0.439255451,1.501803183,0.659675234
43936,0.042718157,1.398557839,0.059743813
43937,0.143426947,1.359332731,0.194964944
43938,0.139726766,1.359332731,0.189935166
43939,0.24188021,1.005156619,0.243127494
43940,0.260190022,0.880686067,0.229145727
43941,0.260459269,0.880686067,0.229382849
43942,0.264220921,0.916334114,0.242114643
43943,0.263166614,0.905953992,0.238416845
43944,0.831975448,1.172711223,0.975666945
43944,0.792475853,1.172711223,0.929345327
43945,0.392780977,1.331232618,0.522882848
43946,0.217638029,1.336744845,0.290926513
43947,0.455558835,1.708782371,0.778450907
43948,0.400914072,1.670211134,0.669611146
43949,0.432973024,1.69188458,0.732540384
43950,0.324159054,1.707967125,0.553653007
43951,0.411385685,1.576618433,0.648598254
43951,0.366548444,1.593069911,0.583937297
43952,0.630160231,1.603347488,1.010365823
43953,0.660955261,1.606571422,1.061871834
43953,0.660955261,1.606571422,1.061871834
43953,0.738862083,1.603891649,1.185054724
43953,0.738862083,1.603891649,1.185054724
43954,0.598174693,1.575856984,0.942637767
43954,0.63444998,1.603347488,1.017243781
43955,0.407677009,1.581568843,0.644769255
43956,0.486561182,1.610642534,0.783676135
43957,0.628046844,1.610558234,1.011506016
43957,0.629751922,1.610558234,1.014252143
43958,0.628150625,1.610163464,1.011425186
43958,0.62654154,1.610260961,1.008895382
43959,0.550756509,1.627620309,0.89642248
43959,0.510934799,1.627620309,0.831607856
43960,0.709909491,1.328100546,0.942831182
43960,0.709328661,1.328100546,0.942059782
43960,0.712159125,1.328100546,0.945818922
43960,0.711572504,1.328100546,0.945039832
43961,0.449347495,1.302060416,0.585077586
43962,0.208417482,1.29597682,0.270104226
43963,0.24905762,1.372084033,0.341727984
43964,0.377872222,1.242710592,0.469585813
43965,0.245909802,1.306127623,0.321189585
43965,0.247702175,1.366463584,0.338476001
43966,0.349222827,1.370979996,0.478777511
43967,0.308241367,1.429877022,0.440747247
43967,0.303502734,1.402578598,0.425686439
43968,0.36402612,1.432029137,0.52129601
43968,0.364026211,1.432029137,0.521296141
43968,0.358680578,1.420147942,0.509379485
43968,0.358679875,1.420147942,0.509378486
43969,0.234662092,1.326606193,0.311304185
43970,0.267664683,1.426599754,0.381850371
43971,0.268334978,1.340289941,0.359646672
43972,0.454111322,1.474327779,0.669508937
43973,0.623457437,1.541435123,0.961019191
43974,0.625408088,1.541435123,0.964025992
43975,0.240955007,1.543624083,0.371943952
43976,0.45148691,1.517547528,0.685152844
43977,0.116750148,1.302692534,0.152089546
43978,0.161876323,1.348336554,0.218263764
43979,0.155294738,1.325209025,0.205797989
43980,0.053186117,1.510622117,0.080344125
43981,0.064432759,1.326189576,0.085450054
43982,0.039693976,1.306787052,0.051871575
43983,0.071176611,1.236937018,0.088040985
43984,0.098872883,1.306142503,0.129142075
43985,0.067378914,1.291040743,0.086988923
43986,0.161504901,1.331924709,0.215112368
43987,0.162882674,1.312063967,0.213712487
43988,0.292157463,1.064877197,0.31111182
43989,0.278142631,1.032865055,0.287283804
43990,0.246472918,0.87609524,0.21593375
43991,0.285508049,0.874516608,0.249681531
43992,0.258694645,0.879765433,0.227590606
43992,0.257521527,0.880297294,0.226695504
43993,0.215053242,1.115208799,0.239829268
43994,0.252506963,1.094393509,0.276341981
43995,0.360287606,1.155144345,0.41618419
43996,0.468690836,1.159386747,0.543393944
43996,0.426176859,1.176165868,0.501254676
43997,0.445357169,1.24137971,0.552857354
43997,0.443649061,1.24137971,0.550736943
43997,0.442149197,1.24137971,0.548875042
43997,0.440482827,1.24137971,0.546806444
43998,0.509980915,1.24137971,0.63307996
43999,0.487260142,1.12296272,0.547174974
44000,0.271863922,1.375296849,0.373893595
44001,0.4931629,1.23605713,0.60957752
44001,0.490398369,1.23605713,0.6061604
44002,0.605900379,1.260594463,0.763794663
44002,0.558772768,1.260594463,0.704385858
44003,0.497355946,1.747276774,0.869018493
44004,1.23279735,1.631541546,2.011360094
44004,1.231533126,1.696845064,2.089720906
44005,0.746669873,1.718519966,1.283167085
44006,1.193304633,1.613923973,1.925902954
44007,0.584954125,1.640684851,0.959725371
44008,0.596377603,1.538145257,0.917315381
44008,0.59733433,1.538145257,0.918786967
44009,0.585123695,1.630683195,0.954151377
44010,0.478788683,1.630811196,0.780813945
44010,0.515431128,1.630811196,0.840570854
44011,0.525232305,1.630683195,0.856487493
44012,0.436771461,1.700331502,0.742656275
44013,0.402047934,1.721008075,0.69192774
44014,0.432404774,1.65259906,0.714591723
44015,0.361851717,1.592829854,0.576368217
44016,0.388273936,1.620667512,0.629262954
44017,0.358545906,1.543724422,0.553496071
44018,0.391138887,1.355342628,0.530127207
44019,0.566694708,1.305496072,0.739817716
44019,0.560168761,1.306168621,0.731674858
44020,0.550053223,1.271590644,0.699442532
44021,0.38246744,1.321480279,0.505423179
44022,0.342034817,1.325496576,0.453365979
44023,0.234254096,1.406028483,0.329367931
44024,0.289178247,1.353760064,0.391477962
44025,0.113923213,1.471757,0.167667287
44026,0.185964237,1.392347419,0.258926825
44027,0.144284418,1.203845862,0.173696199
44028,0.143924069,1.225504391,0.176379579
44029,0.228775939,1.581747198,0.3618657
44030,0.324197132,1.507465662,0.488716044
44031,0.461394857,1.551430324,0.715821973
44032,0.477270363,1.467352221,0.700323727
44033,0.462497205,1.481352535,0.685121407
44034,0.353687201,1.403870985,0.496531199
44035,0.290132895,1.455457846,0.422276198
44036,0.287846634,1.44103619,0.414797417
44037,0.180584656,1.361050642,0.245784862
44038,0.116804105,1.464336292,0.17104049
44039,0.066414666,1.379972894,0.091650438
44040,0.187999015,1.255645253,0.236060071
44041,0.143019892,1.03561162,0.148113062
44042,0.132591543,1.146027115,0.151953504
44043,0.156633099,1.243963325,0.194845831
44044,0.15945304,1.243963325,0.198353734
44045,0.205091501,1.266997062,0.25985033
44046,0.207204394,1.243963325,0.257754667
44047,0.219035409,1.377122058,0.301638494
44048,0.172968394,1.442969835,0.249588175
44049,0.279392134,1.210385549,0.338172202
44050,0.564750206,1.725439486,0.974442305
44050,0.559323046,1.724753044,0.964694127
44051,0.530028425,1.734503221,0.91933601
44051,0.570084297,1.734503221,0.98881305
44052,0.816641743,1.710207917,1.396627173
44053,0.840760178,1.693147143,1.423530693
44054,1.350726305,1.643775124,2.220290299
44054,1.313083891,1.643775124,2.158414636
44054,1.356213532,1.641618554,2.226385297
44054,1.313029846,1.643775124,2.158325797
44054,1.382215145,1.643775124,2.272050872
44054,1.386258841,1.643775124,2.278697799
44054,1.349618005,1.643775124,2.218468504
44054,1.386017822,1.643775124,2.278301617
44055,0.517583695,1.577805833,0.816646572
44056,0.377057729,1.618133088,0.610129588
44057,0.446240836,1.710252453,0.763184485
44058,0.430919856,1.664691311,0.71734854
44059,0.436765006,1.683682111,0.735373427
44060,0.436104529,1.683682111,0.734261394
44061,0.307400719,1.551101221,0.47680963
44062,0.35561262,1.502053181,0.534149067
44063,0.292516282,1.598524057,0.467594315
44064,0.252858931,1.537924471,0.388877937
44065,0.510297692,1.502655692,0.766801731
44066,0.411386914,1.53422646,0.631160689
44067,0.705154128,1.278335432,0.901423507
44068,0.474333502,1.25321471,0.594441722
44069,0.38155815,1.314517235,0.501564765
44070,0.135887115,1.595936282,0.216867177
44071,0.203512777,1.612182311,0.3280997
44072,0.20356275,1.631107668,0.332032762
44073,0.131038431,1.559017959,0.204291267
44074,0.41566342,1.675712588,0.696532425
44075,0.725736727,1.593668751,1.156583942
44075,0.724936503,1.58437384,1.148570431
44075,0.725352051,1.593668751,1.155970896
44075,0.725427325,1.593668751,1.156090859
44075,0.725197258,1.586811183,1.150751118
44075,0.727044601,1.606520776,1.168012257
44075,0.726360094,1.599674295,1.161939572
44075,0.726574868,1.599674295,1.162283139
44076,0.186094813,1.305905406,0.243022223
44077,0.130972681,1.481723621,0.194065315
44078,0.20549615,1.182568829,0.243013342
44079,0.116545944,1.213564519,0.141436023
44080,0.07258791,1.609373782,0.116821079
44081,0.106157003,1.467102426,0.155743197
44082,0.276845152,1.585141592,0.438838765
44083,0.363498202,1.464910298,0.53249226
44084,0.230430004,1.373322766,0.31645477
44085,0.197096541,1.129689044,0.222657803
44086,0.197734396,1.144471163,0.226301315
44087,0.279907573,1.210385549,0.338796082
44088,0.271157749,1.160685653,0.314728909
44089,0.189985127,1.390501666,0.264174635
44090,0.612107615,1.641129855,1.004548082
44091,0.635543322,1.616446171,1.02732157
44092,0.746474123,1.701635427,1.270226812
44093,0.363454662,1.543947677,0.561154981
44094,0.241448806,1.538016289,0.371352197
44095,0.22351745,1.585234157,0.354327496
44096,0.221317005,1.60112082,0.354355265
44097,0.389668885,1.639276777,0.638775155
44098,0.301405441,1.534448337,0.462491078
44099,0.298630181,1.575165583,0.470391983
44099,0.296012264,1.518360208,0.449453243
44100,0.299996701,1.392592069,0.417773027
44101,0.372486318,1.391717944,0.518395893
44102,0.347196475,1.458221662,0.506289421
44102,0.348818798,1.458221662,0.508655127
44103,0.565046015,1.478285971,0.835299596
44104,0.60743008,1.244754406,0.756101268
44104,0.608626821,1.233695106,0.750859931
44105,0.439958556,1.266668717,0.55728174
44106,0.462459058,1.264419721,0.584742353
44106,0.539022194,1.275736679,0.687650383
44107,0.369327782,1.22780331,0.453461873
44108,0.364037098,1.242500782,0.452316379
44109,0.37720783,1.205134808,0.454586286
44110,0.393428758,1.22873888,0.483421211
44111,0.241917244,1.322017553,0.319818843
44112,0.282603607,1.397800312,0.395023409
44113,0.145648431,1.623576433,0.236471361
44114,0.235737759,1.591588147,0.375197422
44114,0.232816903,1.588261058,0.369774021
44115,0.047949267,1.62114716,0.077732817
44116,0.199763795,1.382773933,0.276228168
44117,0.12949057,1.245923527,0.161335347
44118,0.16316954,1.508351384,0.246117002
44118,0.16574609,1.529762201,0.253552103
44119,0.19842041,1.526806722,0.302949616
44120,0.14469953,1.333524232,0.192960329
44120,0.14386418,1.339645627,0.192727019
44121,0.170426278,1.259605057,0.214669802
44122,0.113728988,1.544053412,0.175603632
44123,0.085255391,1.615969952,0.137770151
44123,0.085317332,1.615969952,0.137870245
44124,0.337181775,1.521469477,0.513011778
44125,0.405892896,1.546477867,0.627704381
44126,0.353411548,1.592445174,0.562788514
44127,0.118677806,1.301843612,0.154499944
44128,0.134157668,1.341972428,0.180035892
44129,0.33812299,1.311001013,0.443279582
44130,0.379758862,1.236553596,0.469592186
44131,0.336304593,1.565392374,0.526448645
44132,0.305880418,1.565864386,0.478967253
44133,0.319262934,1.527240146,0.48759117
44134,0.341901872,1.567732284,0.536010603
44134,0.346737615,1.567732284,0.543591753
44135,0.249509754,1.551141942,0.387025045
44136,0.405699845,1.568803438,0.636463312
44136,0.405627496,1.561588715,0.63342332
44137,0.374763577,1.553009269,0.58201131
44138,0.25704209,1.531159581,0.393572459
44139,0.607544778,1.161639657,0.705748108
44140,0.767375266,1.22419189,0.939414577
44141,0.618591026,1.254809694,0.776214017
44141,0.613917302,1.261002822,0.77415145
44142,0.541798985,1.22706589,0.664823054
44143,0.529483089,1.218518553,0.645184967
44144,0.529097348,1.218518553,0.644714934
44145,0.532701553,1.201629682,0.640109998
44146,0.534919837,1.223309927,0.654372746
44147,0.241314937,1.520623478,0.366949158
44148,0.241951779,1.560909334,0.37766479
44149,0.237872295,1.513827831,0.3600977
44150,0.223981051,1.504513533,0.336982523
44150,0.22959964,1.504513533,0.345435765
44151,0.186330095,1.633032659,0.304283131
44152,0.147667027,1.493279462,0.220508139
44153,0.150475935,1.51400022,0.227820599
44154,0.167706847,1.659380163,0.278289415
44155,0.470831528,1.558723533,0.733896182
44156,0.364181918,1.677896063,0.611059407
44157,0.34614587,1.425389989,0.493392858
44158,0.334744881,1.39435211,0.466752231
44159,0.17028646,1.330864278,0.226628166
44159,0.170423622,1.330864278,0.226810711
44160,0.285306734,1.274589427,0.363648947
44161,0.141313594,1.420438632,0.200727288
44162,0.173839781,1.484329324,0.258035485
44163,0.220582767,1.189816223,0.262452955
44164,0.415712271,1.329055145,0.552504533
44165,0.556217693,1.219144562,0.678109775
44166,0.342176239,1.2650984,0.432886612
44167,0.40832526,1.231128488,0.50270086
44168,0.649176454,1.327389034,0.861709706
44169,0.520933363,1.392220174,0.725253938
44170,0.508916378,1.368034961,0.696215397
44171,0.543065095,1.407684803,0.764464482
44172,0.488992759,1.588772953,0.77689847
44173,0.261311986,1.520213979,0.397250134
44174,0.274652606,1.573942186,0.432287324
44174,0.271245416,1.555846374,0.422016197
44175,0.27494122,1.541479717,0.423816314
44176,0.239816583,1.517218623,0.363854186
44177,0.347468912,1.224563946,0.425497903
44177,0.346241093,1.169303386,0.404860882
44178,0.359720686,1.228220292,0.441816246
44178,0.361236483,1.164187527,0.420547008
44179,0.396160421,1.239178737,0.49091357
44180,0.415812603,1.147026543,0.476948093
44181,0.785613374,1.227335448,0.964211142
44181,0.740533682,1.234256895,0.914008802
44182,0.840889999,1.240365699,1.043011111
44183,0.565369071,1.216036773,0.687509581
44184,0.639537074,1.200550838,0.767796771
44185,0.860966291,1.270058898,1.093477899
44186,0.405467099,1.232562005,0.499763341
44187,0.61873584,1.2548941,0.776447956
44188,0.801644253,1.266543741,1.015317511
44189,0.65536745,1.281944597,0.840144762
44189,0.652527171,1.281944597,0.836503681
44189,0.650058885,1.285177681,0.835441171
44189,0.603665641,1.305449085,0.788054758
44190,0.294851764,1.720024715,0.507152322
44191,0.30407707,1.743678213,0.530212562
44192,0.349997849,1.497327484,0.524061399
44192,0.352162924,1.497327484,0.527303225
44193,0.33761181,1.412190864,0.476772313
44194,0.390869195,1.439778721,0.56276515
44195,0.381605946,1.306551805,0.498587938
44196,0.32903578,1.426480332,0.469363069
44197,0.537744614,1.251499654,0.672987199
44198,0.499639691,1.198738276,0.598937222
44199,0.459431607,1.203870095,0.553095973
44199,0.456769216,1.203870095,0.5498908
44200,0.467585379,1.194522068,0.558541054
44200,0.464591569,1.194522068,0.554964881
44201,0.443072224,1.185305667,0.525176018
44201,0.52122333,1.184560652,0.617420648
44202,0.677994021,1.202592286,0.81535038
44202,0.681665851,1.202592286,0.819766094
44203,0.643491023,1.193705177,0.768138566
44203,0.642923837,1.193705177,0.767461513
44203,0.645833856,1.193705177,0.770935217
44203,0.685833119,1.193705177,0.818682544
44203,0.685985235,1.193705177,0.818864127
44203,0.687213338,1.193705177,0.820330119
44204,0.592043334,1.233631344,0.730363214
44205,0.58117088,1.233631344,0.716950614
44206,0.587869113,1.233631344,0.725213765
44207,0.260417278,1.467765238,0.382231428
44208,0.271907663,1.547479089,0.420771423
44209,0.723166438,1.389572797,1.004892409
44210,0.410707434,1.532282233,0.629319704
44210,0.49567772,1.532282233,0.759518164
44211,0.466730493,1.608345052,0.750663679
44212,0.499868253,1.257697116,0.62868286
44213,0.43912393,1.204474289,0.528913483
44213,0.437280671,1.202470334,0.525817034
44214,0.260074548,1.497263321,0.389400081
44215,0.511816214,1.596365703,0.81704585
44216,0.28567374,1.641989184,0.469073191
44217,1.033622046,1.797127114,1.857550204
44218,0.975406993,1.784793625,1.740900183
44219,0.577385522,1.793508347,1.035545753
44220,0.412215597,1.679197053,0.692191215
44220,0.372963783,1.679197053,0.626279686
44221,0.350015225,1.701982496,0.595719786
44222,0.327425126,1.425904035,0.466876809
44223,0.447286969,1.467362582,0.656332162
44224,0.325559581,1.329440677,0.43281215
44225,0.181383449,1.248955973,0.226539943
44226,0.221233383,1.25687574,0.278062872
44227,0.335775221,1.217627489,0.408849139
44228,0.330314892,1.218180435,0.402383139
44229,0.534793102,1.179032875,0.630538648
44229,0.496862536,1.179032875,0.585817265
44230,0.506087194,1.233631344,0.624325026
44231,0.549431819,1.320010848,0.725255962
44232,0.610755418,1.204925557,0.735914812
44233,0.426770341,1.30177199,0.555557676
44234,0.415702444,1.503671829,0.625080054
44235,0.353564224,1.459391002,0.515988447
44235,0.355558354,1.459391002,0.518898662
44236,0.420421781,1.609297335,0.676583651
44237,0.475752996,1.572418185,0.748082663
44238,0.451006228,1.60841222,0.725403929
44238,0.451323851,1.594378363,0.719580983
44239,0.355077184,1.511977946,0.536868871
44240,0.251544043,1.371794376,0.345066704
44241,0.234194272,1.304203445,0.305436976
44242,0.177316891,1.248311089,0.221346642
44243,0.738331016,1.598763271,1.180416511
