FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
101,0,0,0,0,0,0.108611505,0.129195452,0.155772121,0.202700343,0.221821814,3.21E-05,2.92E-05,2.55E-05,0.00002,0.00001,0,0,0,3.21E-05,0,0,0.003616869,0.003731332,0.009725146,0.002148697,0.016867325,0.019623541,0.004858007,0.000570149,0.004506549,0.008461635,0.001387054,0.003773839,0.000754773,0.00714483,0.02144176,0,0,0,2.92E-05,0,0,0.009074267,0.001535137,0.015315024,0.002188104,0.017411873,0.028991574,0.001014422,0.000471099,0.004636095,0.008533659,0.003905419,0.002543955,0.001738454,0.010105573,0.021730798,0,0,0,2.55E-05,0,0,0.021415812,0.000348719,0.014419755,0.001833496,0.01241262,0.028722639,0.000282153,0.000214823,0.003926623,0.007950154,0.006314186,0.000134131,0.008664925,0.024083788,0.025048297,0.000329205,0,0,0.00002,0,0,0.041411566,0.000274141,0.029875109,0.001358988,0.01686209,0.04516443,0.000128349,0.000311987,0.004906042,0.006814384,0.034123515,0.021469742,0.000312252,0,0,0.00001,0,0,0.040970022,1.77E-05,0.03438115,0.001414408,0.017544326,0.054250499,1.23E-05,0.000436459,0.005450975,0.007287139,0.036828599,0.023228288,0.178027643
102,0,0,0,0,0,2.904295015,3.429006371,4.663823044,5.218984304,5.731872943,0,0,0,0,0,0,0,0,0,0,0,0.131411319,0.135478221,0.405708608,0.054514348,0.279846031,0.495705393,0.115229035,0.017101096,0.07032682,0.317059672,0.029436788,0.082025272,0.019065499,0.274994239,0.476392673,0,0,0,0,0,0,0.282190358,0.050687355,0.599007425,0.056723652,0.283953683,0.689503911,0.017431096,0.013813988,0.070748246,0.326726624,0.077205098,0.049717512,0.04337329,0.387203192,0.48072094,0,0,0,0,0,0,0.577066164,0.006611428,0.654976432,0.064877625,0.323192474,0.749718668,0.004565235,0.007924735,0.071170994,0.407890305,0.150046226,0.003186109,0.231623755,0.851294843,0.559678052,0,0,0,0,0,0,0.741068403,0.002227459,0.812047666,0.04703766,0.394889578,0.971842847,0.00123964,0.009712471,0.097761373,0.80259449,0.633419872,0.705142845,0,0,0,0,0,0,0.807771659,0.000466692,0.907516571,0.051900559,0.427544705,1.057352117,0.000404904,0.014407083,0.116187529,0.899684684,0.696030363,0.752606077,0.661993252
103,0,0,0,0,0,0.270705698,0.338049459,0.455129367,0.671753767,0.734271702,0,0,0,0,0,0,0,0,0,0,0,0.01138282,0.013007798,0.033990567,0.002037802,0.025952563,0.039794991,0.011815227,0.001386225,0.017277987,0.017914178,0.003466881,0.010510638,0.002118286,0.036784202,0.043265532,0,0,0,0,0,0,0.027096446,0.00535432,0.053541634,0.002319271,0.029533998,0.059876571,0.002570119,0.001192924,0.018234432,0.019340245,0.010215464,0.007420957,0.005109782,0.052483091,0.043760204,0,0,0,0,0,0,0.056663414,0.001265898,0.052314916,0.002170611,0.027268261,0.06491743,0.001018171,0.000775547,0.016597166,0.020373466,0.018861808,0.000460134,0.029686504,0.112544744,0.050211295,0,0,0,0,0,0,0.116470744,0.000985689,0.107274509,0.00819635,0.058719693,0.107632165,0.000426589,0.001037726,0.012245555,0.022615841,0.202651964,0.033496943,0,0,0,0,0,0,0.113540878,6.78E-05,0.131764518,0.008867299,0.062567887,0.124125728,4.41E-05,0.00157089,0.014500156,0.02573215,0.216617387,0.034872923,0.304495693
104,0,0,0,0,0,0.747258613,0.845336126,1.069751339,1.647077678,1.837900179,0.601035256,0.566221067,0.469248406,0.45922,0.51569,0,0,0,0.126646904,0.473198352,0.00119,0.021337523,0.024473495,0.063986488,0.005359885,0.071990027,0.116849571,0.035098193,0.004118523,0.032228852,0.102066466,0.006959566,0.021066849,0.004251493,0.053226581,0.184245101,0,0,0,0.13432596,0.430705106,0.00119,0.048555489,0.009660273,0.096659801,0.00544507,0.072929862,0.162889441,0.007088106,0.003290773,0.032528882,0.102788221,0.019062053,0.01383928,0.009538598,0.074557919,0.186502357,0,0,0,0.150529161,0.317529245,0.00119,0.109434965,0.002478341,0.102518092,0.005013271,0.065352429,0.169835175,0.002772661,0.002111986,0.03138282,0.104893254,0.037570802,0.000913322,0.059007371,0.161516264,0.214950586,0,0,0,0.11458,0.34345,0.00119,0.255098102,0.002157398,0.234887845,0.003707064,0.136068845,0.279751056,0.00109042,0.002650784,0.059389138,0.176379059,0.325769643,0.170128323,0,0,0,0.12609,0.38841,0.00119,0.248892914,0.00014864,0.288980503,0.004075735,0.146239307,0.324174575,0.000112622,0.004006395,0.070393766,0.198326443,0.353468012,0.199081266,0.453578991
105,8.52E-05,8.45E-05,0.0000845,0.000401781,0.000341972,0.941372185,1.110627184,1.242798328,1.688449387,1.874725905,1.453681613,1.336407363,0.994656038,1.06925,1.22346,0,8.52E-05,0,0.091122148,1.361749465,0.00081,0.031220877,0.035802882,0.093648011,0.013457047,0.172083192,0.199175769,0.059415803,0.006972794,0.046091464,0.141163988,0.011137956,0.033721998,0.006812101,0.067570906,0.023097397,0,8.45E-05,0,0.096133097,1.239464266,0.00081,0.072504632,0.014435411,0.144491118,0.014302113,0.182463684,0.279770466,0.012082608,0.005610639,0.047472884,0.146543712,0.030828244,0.022380731,0.015441731,0.098923371,0.02337584,0,0.0000845,0,0.08007,0.913776038,0.00081,0.138390862,0.003143053,0.130056552,0.013452227,0.167374698,0.22814077,0.003679371,0.002803126,0.038497674,0.161163336,0.050074941,0.001216172,0.078627462,0.199398293,0.026779792,0,0.000401781,0,0.08007,0.98837,0.00081,0.25036677,0.002129726,0.231702595,0.008323328,0.190567969,0.36547395,0.001463533,0.003558241,0.064234545,0.160968912,0.374182557,0.035477261,0,0.000341972,0,0.10491,1.11774,0.00081,0.25159166,0.00015183,0.295182721,0.008998094,0.204678722,0.403795348,0.000148395,0.005280238,0.078982718,0.178392126,0.409674429,0.037849622,0.277799257
106,0,0,0,0,0,0.511383141,0.612049295,1.186035866,1.422589013,1.576389326,0,0,0,0,0,0,0,0,0,0,0,0.018605116,0.02121032,0.055397606,0.003502224,0.04640527,0.081527609,0.024255925,0.002846131,0.026178737,0.039014276,0.005553518,0.016737902,0.003367444,0.043406933,0.123374132,0,0,0,0,0,0,0.044710286,0.008795204,0.08791188,0.003818643,0.050159542,0.117705486,0.005064887,0.00235129,0.027574195,0.039476007,0.015857834,0.011460398,0.007875474,0.064343995,0.124944174,0,0,0,0,0,0,0.13468273,0.002937899,0.121587099,0.008337507,0.099810842,0.1931154,0.003027936,0.002306209,0.037315216,0.084845328,0.054983117,0.001317557,0.085206949,0.208513656,0.14804842,0,0,0,0,0,0,0.215077671,0.001606955,0.175149775,0.006725788,0.113067056,0.230724473,0.000819086,0.001991229,0.033684445,0.051029384,0.368994121,0.22371903,0,0,0,0,0,0,0.217007351,0.000109639,0.213217893,0.007297351,0.12073727,0.274679233,8.37E-05,0.002976523,0.039472561,0.058013247,0.393334571,0.249460012,0.427005797
107,8.96E-05,8.89E-05,0.0000889,0.000414949,0.000361565,0.127859132,0.158675985,0.219213679,0.274748919,0.29534823,0,0,0,0,0,0,8.96E-05,0,0,0,0,0.005222993,0.005779459,0.01509996,0.001392871,0.020105101,0.031703993,0.009167134,0.00107548,0.008205988,0.005833388,0.001657027,0.004686663,0.000943985,0.015495055,0.001490035,0,8.89E-05,0,0,0,0,0.01269532,0.00238971,0.02389314,0.00143903,0.02066347,0.046597234,0.001937294,0.000899125,0.008495802,0.00601077,0.004543086,0.003087061,0.002123967,0.022387459,0.001513517,0,0.0000889,0,0,0,0,0.027894838,0.000561136,0.023202372,0.001337573,0.018966307,0.047893924,0.000689809,0.000525185,0.007550143,0.006134681,0.009119321,0.000202865,0.013102523,0.060285941,0.001747062,0,0.000414949,0,0,0,0,0.045836533,0.00036366,0.039621764,0.002846207,0.025780807,0.054356517,0.000200985,0.000488966,0.006070182,0.022871019,0.073820056,0.002492222,0,0.000361565,0,0,0,0,0.044278245,2.42E-05,0.047088793,0.002938672,0.026384767,0.061694574,1.97E-05,0.00070286,0.006954607,0.024536801,0.078052046,0.002672917,0.114611531
108,0,0,0,0,0,0.033520109,0.039731702,0.045414661,0.071958351,0.081223277,0,0,0,0,0,0,0,0,0,0,0,0.001223619,0.001259449,0.003779791,0.001461099,0.006142382,0.007100071,0.001649741,0.000244274,0.000655557,0.001426965,0.000344005,0.000956333,0.000223482,0.0016501,0.005403241,0,0,0,0,0,0,0.002844311,0.000510681,0.006047141,0.001582792,0.006637108,0.009750044,0.000246999,0.000194718,0.000680301,0.001460617,0.000903278,0.000580433,0.000508681,0.002319519,0.005465079,0,0,0,0,0,0,0.005136292,6.00E-05,0.005923145,0.001679404,0.006874546,0.008527081,5.22E-05,8.98E-05,0.00061354,0.000615354,0.001837535,3.91E-05,0.002847375,0.004794099,0.006325071,1.83E-05,0,0,0,0,0,0.012849527,4.01E-05,0.014652466,0.000731967,0.00945761,0.021997012,2.73E-05,0.000213838,0.001459679,0.000942827,0.003286239,0.006299759,1.73E-05,0,0,0,0,0,0.014352075,8.76E-06,0.017043165,0.000836845,0.010641745,0.024206495,9.01E-06,0.000320531,0.001810124,0.001089227,0.003589495,0.007315806,0.002441629
109,0.000313979,0.000311487,0.000311487,0.000370865,0.000185616,1.013275192,1.157714602,1.330880575,2.037513326,2.261978749,1.09E-05,9.89E-06,9.25E-06,0.00001,0.00001,0.001209429,0.000313979,0,0,1.09E-05,0,0.021034287,0.023482433,0.061327232,0.011990028,0.150263343,0.171967572,0.050063524,0.005874295,0.041237674,0.111666959,0.009521381,0.028049403,0.005641383,0.072452379,0.2487033,0.001209612,0.000311487,0,0,9.89E-06,0,0.050881442,0.009694892,0.096899083,0.012487294,0.155859942,0.246205072,0.010333864,0.004797301,0.042742789,0.112698434,0.026478598,0.018694485,0.012843945,0.105047729,0.252049732,0.00131615,0.000311487,0,0,9.25E-06,0,0.113541286,0.002345463,0.096951638,0.009224605,0.116098864,0.200953504,0.002984901,0.002273225,0.035907617,0.12315245,0.045493326,0.001068713,0.068958941,0.223116501,0.288809544,0.000987616,0.000370865,0,0,0.00001,0,0.250256557,0.001946044,0.215382652,0.009021771,0.163640809,0.370276405,0.001273192,0.003128871,0.047798882,0.040295311,0.540237259,0.394255574,0.000936755,0.000166716,0.0000189,0,0.00001,0,0.256385667,0.00013928,0.27088084,0.009377443,0.170538129,0.415776545,0.000124366,0.004424193,0.058233538,0.04212483,0.603562486,0.430411432,0.546269604
110,4.45E-05,4.41E-05,0.0000441,0.000114598,0.0000689,0.257903801,0.291798961,0.363512338,0.449102691,0.48251662,0,0,0,0,0,0,4.45E-05,0,0,0,0,0.010219235,0.010673216,0.031822939,0.009313347,0.039881594,0.052659573,0.012400876,0.001823569,0.004503422,0.027083074,0.001321851,0.003710262,0.000859211,0.002698643,0.04893299,0,4.41E-05,0,0,0,0,0.021459727,0.003920133,0.04606272,0.010140625,0.043287089,0.069790027,0.001815778,0.001403439,0.004481519,0.02823544,0.003578857,0.002326512,0.002012709,0.003872567,0.049411821,0,0.0000441,0,0,0,0,0.042590076,0.000526306,0.049848006,0.011531325,0.048017526,0.079819995,0.000522286,0.000864631,0.004692263,0.034915524,0.008873182,0.000190771,0.013806303,0.010642645,0.056671499,0,0.000114598,0,0,0,0,0.067990172,0.000214499,0.078177729,0.004401225,0.055175161,0.104965772,0.000135253,0.001059432,0.011632218,0.03469821,0.013713904,0.076939117,0,0.0000689,0,0,0,0,0.071262685,4.39E-05,0.085281795,0.004768801,0.058735499,0.110019015,4.27E-05,0.001519492,0.013481283,0.037997031,0.014188379,0.085176061,0.018982765
111,0.000308065,0.00030562,0.00030562,0.000793447,0.000476807,1.195669989,1.411681753,1.878547818,1.928325483,2.131723009,0,0,0,0,0,0,0.000308065,0,0,0,0,0.045473824,0.053000399,0.138352807,0.013425642,0.169850231,0.286286263,0.086763476,0.010179869,0.057612946,0.09207078,0.014087207,0.04339419,0.008715951,0.037809391,0.138647013,0,0.00030562,0,0,0,0,0.108278345,0.022001782,0.219801447,0.014047627,0.176629554,0.403534003,0.017730734,0.008230205,0.060266806,0.094366154,0.040247576,0.029739679,0.020403288,0.056130381,0.140274172,0,0.00030562,0,0,0,0,0.248675603,0.005843162,0.241405576,0.017853191,0.217943969,0.419493843,0.007004517,0.005334115,0.061226621,0.113463983,0.087162338,0.002154825,0.138930315,0.15105087,0.16100489,0,0.000793447,0,0,0,0,0.319345921,0.002449351,0.266673778,0.012312399,0.210260805,0.456972096,0.001688923,0.00410569,0.055879482,0.235142643,0.217963661,0.145530732,0,0.000476807,0,0,0,0,0.319448887,0.000167033,0.324723083,0.013416804,0.225246032,0.540748514,0.0001739,0.006186266,0.065333114,0.258155127,0.225429689,0.152694557,0.980818349
112,0.003256937,0.003077728,0.033439714,0.032956806,0.01848113,1.060911941,1.276889628,1.619123092,1.714990063,1.836979855,0.00278,0.00278,0.00278,0.00278,0.00278,0,0.000216719,0.003040218,0,0,0.00278,0.061196419,0.061725844,0.185140592,0.025645744,0.119993112,0.230782122,0.052822405,0.007851086,0.021662667,0.052218942,0.008288736,0.022772713,0.005314787,0.036385149,0.169111621,0,0.000214999,0.002862729,0,0,0.00278,0.140503026,0.024533923,0.290459554,0.026864152,0.126450903,0.305987828,0.00758473,0.006037247,0.022416437,0.052867749,0.022419292,0.014224472,0.01247074,0.053582109,0.170487467,0,0.000214999,0.033224715,0,0,0.00278,0.282414982,0.003014642,0.301010251,0.02882912,0.134009555,0.330104429,0.001881264,0.003293885,0.021961646,0.067217342,0.044173231,0.000922934,0.067233284,0.137322863,0.195733663,0,0.000113895,0.032842911,0,0,0.00278,0.348937999,0.001003527,0.365638629,0.059094489,0.202660349,0.37929065,0.00043854,0.003434888,0.030209776,0.016470241,0.080461024,0.227349951,0,0.00009,0.01839113,0,0,0.00278,0.372557448,0.000203228,0.395030568,0.061170207,0.206881861,0.415941326,0.000138879,0.004940222,0.034625348,0.017338162,0.08483846,0.243314148,0.686456387
113,0,0,0,0,0,0.000200899,0.000290877,0.000676786,0.000959396,0.001251567,0,0,0,0,0,0,0,0,0,0,0,1.96E-05,1.37E-05,3.58E-05,2.04E-06,1.67E-05,6.28E-05,9.73E-06,1.14E-06,3.48E-06,8.77E-06,7.44E-06,1.36E-05,2.71E-06,3.44E-06,0,0,0,0,0,0,0,5.61E-05,5.64E-06,5.62E-05,2.17E-06,1.77E-05,9.44E-05,1.98E-06,9.20E-07,3.61E-06,8.90E-06,2.11E-05,9.20E-06,6.27E-06,6.66E-06,0,0,0,0,0,0,0,0.000205547,1.53E-06,6.32E-05,2.50E-06,1.98E-05,0.000195115,8.24E-07,6.27E-07,3.64E-06,1.12E-05,4.81E-05,6.62E-07,4.26E-05,8.15E-05,0,0,0,0,0,0,0,0.00039043,8.61E-07,9.36E-05,1.50E-06,1.79E-05,0.000289889,2.47E-07,6.00E-07,3.61E-06,1.98E-05,0.000140983,0,0,0,0,0,0,0,0.000479173,5.75E-08,0.000111671,1.55E-06,1.85E-05,0.000451799,2.49E-08,8.87E-07,4.14E-06,2.10E-05,0.000162818,0,0.007005668
114,0,0,0,0,0,0.034487589,0.040625234,0.051260375,0.081326408,0.089570212,0,0,0,0,0,0,0,0,0,0,0,0.001572723,0.001662674,0.004967753,0.001270743,0.00532698,0.007633851,0.001796641,0.00026714,0.000680231,0.00235205,0.000303392,0.000864225,0.000198997,0.000904869,0.004685322,0,0,0,0,0,0,0.003545266,0.000656731,0.007748717,0.001382826,0.00579139,0.009878928,0.00025245,0.000201059,0.00070205,0.002541758,0.000844016,0.000555513,0.000480934,0.001312988,0.004730606,0,0,0,0,0,0,0.007316534,8.70E-05,0.008663743,0.001564021,0.006455594,0.010632,6.75E-05,0.000118226,0.000709432,0.003263291,0.001664498,3.57E-05,0.002585134,0.00261356,0.005484231,0,0,0,0,0,0,0.014164571,4.41E-05,0.016095386,0.001608432,0.009773182,0.016614217,2.09E-05,0.000163365,0.001278054,0.010383554,0.004835151,0.006345537,0,0,0,0,0,0,0.015280528,9.27E-06,0.018033205,0.001798348,0.01074431,0.018089034,6.79E-06,0.000241718,0.00152331,0.011721795,0.005360019,0.006761878,0.001817966
115,0,0,0,0,0,1.564298926,1.856418933,2.77222777,3.599752192,4.081591829,0,0,0,0,0,0,0,0,0,0,0,0.058749434,0.065114135,0.170265946,0.009267106,0.13042171,0.237506194,0.069791916,0.008189278,0.093128931,0.090410749,0.023813018,0.070234623,0.014174821,0.189835724,0.333395339,0,0,0,0,0,0,0.136303715,0.025754381,0.257713971,0.009565072,0.133484339,0.3309657,0.014042356,0.006519053,0.0945286,0.093741738,0.064850517,0.045845718,0.03160391,0.27382443,0.337675432,0,0,0,0,0,0,0.330636018,0.006731343,0.278549839,0.012447679,0.155821671,0.394373642,0.006009544,0.004576474,0.092085476,0.105181536,0.130808901,0.00307778,0.198984882,0.667432932,0.385510053,0,0,0,0,0,0,0.622671204,0.004307283,0.469508645,0.01978372,0.188319781,0.50829336,0.001640987,0.003989224,0.053952708,0.137321041,1.112820053,0.477144187,0,0,0,0,0,0,0.650203794,0.000296302,0.576256112,0.021839502,0.204731021,0.6383478,0.00016994,0.006045358,0.063754495,0.157886654,1.243276554,0.518784296,0.997984664
116,0,0,0,0,0,0.394955568,0.457197836,0.618693404,0.906822927,1.022324775,0,0,0,0,0,0,0,0,0,0,0,0.010056331,0.011632464,0.030343622,0.002548045,0.033672572,0.067920938,0.020446351,0.002399045,0.018947651,0.035234833,0.003657371,0.01119024,0.002244864,0.040550184,0.104111058,0,0,0,0,0,0,0.024013466,0.004817537,0.048093243,0.002653614,0.034876463,0.092313258,0.004024392,0.00186816,0.019712677,0.036384277,0.010757311,0.007894956,0.00540962,0.059207852,0.10517101,0,0,0,0,0,0,0.05409051,0.001235613,0.051024712,0.003283361,0.044493911,0.105132058,0.001720221,0.001310088,0.019192591,0.041155844,0.022213929,0.00054523,0.035127524,0.120722715,0.117445098,0,0,0,0,0,0,0.103356943,0.000832498,0.090684369,0.00223785,0.049555418,0.161443474,0.000532411,0.001294409,0.017373545,0.153323774,0.208317206,0.11787103,0,0,0,0,0,0,0.102535469,5.73E-05,0.111357869,0.002463306,0.053445414,0.201318299,5.51E-05,0.001961689,0.020546829,0.174146411,0.226158607,0.128278473,0.194673621
117,0,0,0,0,0,0.16599588,0.191181214,0.240780889,0.396992733,0.438231894,0,0,0,0,0,0,0,0,0,0,0,0.006906259,0.007110958,0.021149347,0.00419825,0.020145518,0.028103963,0.006656564,0.000964695,0.004009106,0.023326565,0.001013088,0.00282086,0.000646143,0.014673922,0.024270645,0,0,0,0,0,0,0.01534428,0.002752088,0.032236561,0.004256353,0.020227372,0.037826839,0.00100538,0.000752714,0.003937613,0.023544625,0.002602663,0.001676829,0.001430855,0.019102642,0.0244844,0,0,0,0,0,0,0.028174273,0.000341442,0.031502831,0.004519924,0.020769264,0.039571143,0.00026417,0.00041574,0.003688331,0.028722672,0.004165499,8.85E-05,0.006368645,0.044321756,0.027866651,0,0,0,0,0,0,0.04018808,0.000123312,0.04497966,0.005590138,0.033796195,0.066878869,8.28E-05,0.000648474,0.004025926,0.106792103,0.033624818,0.060262373,0,0,0,0,0,0,0.043540489,2.59E-05,0.050317595,0.00624721,0.036957343,0.073633599,2.70E-05,0.000962185,0.004776381,0.119624116,0.036954112,0.065165942,0.023371646
118,0,0,0,0,0,0.869210347,1.031167881,1.444372408,2.381600144,2.660572064,0,0,0,0,0,0,0,0,0,0,0,0.03322851,0.037742342,0.098638269,0.006409501,0.075230461,0.162873305,0.048142264,0.005648317,0.052617453,0.087318139,0.011655069,0.035131579,0.007075717,0.094938447,0.112560973,0,0,0,0,0,0,0.077013268,0.015078285,0.150800967,0.006237778,0.074767104,0.227755144,0.009726683,0.004514668,0.053855462,0.088068243,0.032107281,0.023212117,0.015968406,0.138307865,0.11375461,0,0,0,0,0,0,0.176813073,0.003859187,0.1595908,0.006254016,0.081198124,0.243494387,0.00376906,0.002869802,0.051765842,0.100285917,0.063490776,0.00153268,0.098937415,0.322113001,0.128398328,0,0,0,0,0,0,0.38245353,0.003016249,0.328333801,0.017577607,0.168028125,0.373431343,0.001269555,0.003086178,0.026772623,0.218050898,0.745276388,0.114303847,0,0,0,0,0,0,0.382953202,0.000207531,0.403445495,0.019199874,0.181152869,0.460451957,0.000131469,0.004676808,0.03164393,0.246648403,0.801688769,0.128371758,0.976430481
119,0.007498652,0.007073565,0.007073564,0.007484997,0.009267102,0.713722843,0.826163727,0.989027339,1.310091456,1.379944506,0,0,0,0,0,0,0.000251512,0.007247139,0,0,0,0.023445837,0.027251762,0.07117638,0.00622778,0.085244326,0.125955654,0.037872501,0.004443481,0.031514285,0.075867226,0.008374608,0.025709893,0.005174382,0.033808256,0.151656469,0,0.000249516,0.006824048,0,0,0,0.055062212,0.011150128,0.111448404,0.006637533,0.091029928,0.174157939,0.007584022,0.003520253,0.032498276,0.078691935,0.023756838,0.017492202,0.012025144,0.047516758,0.153592155,0,0.000249516,0.006824048,0,0,0,0.109196679,0.002551658,0.10545533,0.007224591,0.097227129,0.177928519,0.002901972,0.002209752,0.028782825,0.086091326,0.040725778,0.001004494,0.064807239,0.086804134,0.176115914,0,0.00013968,0.007345317,0,0,0,0.189028028,0.001578794,0.171843585,0.008043603,0.098485796,0.209924812,0.000828255,0.002013263,0.035346394,0.118106508,0.305550149,0.169342271,0,0.000154447,0.009112655,0,0,0,0.179364757,0.000105216,0.204530136,0.008408229,0.101324681,0.230800001,8.16E-05,0.002904222,0.040462123,0.126657886,0.291112551,0.194193059,0.371374979
120,0,0,0,0,0,0.816208313,0.968369711,1.299847951,1.688019324,1.917601275,0,0,0,0,0,0,0,0,0,0,0,0.02702504,0.029415032,0.076848604,0.00723818,0.084809399,0.12576053,0.036260624,0.004254663,0.046851103,0.039586146,0.010213105,0.02970012,0.005981276,0.11810295,0.17416154,0,0,0,0,0,0,0.062364508,0.011450043,0.114479272,0.007471428,0.087989056,0.178096537,0.007394665,0.003432753,0.047599495,0.04009285,0.028265419,0.019697693,0.013549885,0.170073481,0.176412626,0,0,0,0,0,0,0.140192669,0.002680978,0.110907634,0.007632775,0.08749502,0.195394867,0.002807108,0.00213757,0.040379033,0.039738404,0.052320744,0.001207378,0.078021495,0.335737404,0.203194872,0,0,0,0,0,0,0.279537524,0.001935275,0.210984239,0.006718445,0.090463917,0.281820749,0.000962686,0.002340324,0.042302587,0.016103069,0.448556085,0.306294425,0,0,0,0,0,0,0.291765938,0.000133119,0.258908467,0.007391267,0.098369017,0.346289344,9.97E-05,0.003546576,0.049966832,0.018463405,0.498355194,0.344312421,0.572797412
121,0.000187422,0.000185935,0.000185935,0.000906687,0.000756009,1.310986494,1.545400557,1.968324864,2.28258855,2.516607419,0,0,0,0,0,0,0.000187422,0,0,0,0,0.034141143,0.038427224,0.100346031,0.010585587,0.13631706,0.253940793,0.075104573,0.008812001,0.06877486,0.103218899,0.015265078,0.04561346,0.009175513,0.161983051,0.24928122,0,0.000185935,0,0,0,0,0.081160646,0.015648133,0.15638091,0.01119931,0.143548991,0.355890738,0.015206287,0.007058537,0.071214319,0.105572168,0.042996421,0.030796379,0.021162139,0.235776571,0.251789007,0,0.000185935,0,0,0,0,0.174282662,0.00368535,0.152282608,0.011090307,0.13732309,0.329479243,0.005117355,0.003897102,0.061815159,0.11546413,0.074850183,0.001789877,0.115443603,0.499170785,0.282633411,0,0.000906687,0,0,0,0,0.304981904,0.002369356,0.258065942,0.012161813,0.158378741,0.437671735,0.001540806,0.003745466,0.046808722,0.10587795,0.644449084,0.306537031,0,0.000756009,0,0,0,0,0.312086201,0.000166489,0.323696582,0.012489402,0.162223345,0.488350355,0.00014884,0.005294601,0.056834146,0.110128004,0.714679574,0.33050988,0.62002594
122,0,0,0,0,0,0.015606373,0.018780996,0.033545322,0.029496986,0.032228491,0,0,0,0,0,0,0,0,0,0,0,0.000577508,0.000662931,0.001730579,0.000199821,0.002382114,0.003846687,0.001116243,0.000130954,0.001113385,0.000389454,0.000248523,0.000726559,0.000146137,0.00211861,0.000216865,0,0,0,0,0,0,0.00131659,0.000261412,0.002611677,0.000191915,0.002276121,0.005483357,0.000229179,0.000106362,0.001129602,0.000392246,0.00068414,0.000479348,0.000329344,0.003070279,0.000219424,0,0,0,0,0,0,0.003404536,7.53E-05,0.003113134,0.000246436,0.003024605,0.006092784,8.76E-05,6.67E-05,0.001256887,0.000443542,0.001780614,4.12E-05,0.002661086,0.010998568,0.000252365,3.66E-05,0,0,0,0,0,0.005626183,4.56E-05,0.004974764,0.000390984,0.002738037,0.006338334,1.81E-05,4.40E-05,0.000411924,0.000735297,0.008173711,0,3.47E-05,0,0,0,0,0,0.005283728,2.98E-06,0.005795616,0.00041698,0.002876691,0.00795204,1.79E-06,6.38E-05,0.000461921,0.000807313,0.008565583,0,0.023865475
123,0,0,0,0,0,0.188101406,0.209696833,0.258450337,0.330706803,0.35508017,0,0,0,0,0,0,0,0,0,0,0,0.006391019,0.006664554,0.01983792,0.006561718,0.029772685,0.030402935,0.00723368,0.001052885,0.003529281,0.025563394,0.001250614,0.003513084,0.000812272,0.002316245,0.043199122,0,0,0,0,0,0,0.013521445,0.002468702,0.028909231,0.006840331,0.030918721,0.041131843,0.001099927,0.000826992,0.003556657,0.025860246,0.003325576,0.002167536,0.001864906,0.003490162,0.043714558,0,0,0,0,0,0,0.026076361,0.00032982,0.030201015,0.008085037,0.035077749,0.043421472,0.000298567,0.000470179,0.003611097,0.031556274,0.007564215,0.000162588,0.011750456,0.009187328,0.05065818,0,0,0,0,0,0,0.045031711,0.000143075,0.05216416,0.004338019,0.027879097,0.068098185,8.84E-05,0.000692656,0.007355609,0.007479823,0.009320245,0.108115795,0,0,0,0,0,0,0.047040854,2.93E-05,0.056899051,0.004734983,0.029816417,0.070924606,2.79E-05,0.000992438,0.00852193,0.008336087,0.009671109,0.11808553,0.011848019
