FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
0,817.3797096,769.9734182,769.9734183,901.6228177,730.1573928,3215.750419,4601.994131,6545.297906,10230.79276,10869.52801,4.95444,4.95444,4.95444,4.95444,4.95444,0,6.198463643,811.181246,0,0,4.95444,210.279887,0,766.0935191,94.42715281,310.9897359,400.402292,0,11.99781147,87.56784317,883.0355695,39.68149468,0,71.39962358,220.461155,119.4143349,0,6.149269487,763.8241487,0,0,4.95444,454.2604903,0,1179.929947,107.699498,340.194524,554.8765728,0,11.86521373,96.95960364,937.2452549,106.6100072,0,158.548365,366.856685,286.9479696,0,6.149269487,763.8241488,0,0,4.95444,931.1437359,0,1343.520628,122.4013775,420.5601157,637.2789916,0,8.991170309,101.8132204,1110.941191,232.5914933,0,315.3062574,679.1520996,641.5976244,0,2.312332741,899.310485,0,0,4.95444,1754.855133,0,2935.959353,177.2870693,560.5785207,1100.621543,0,15.80061736,127.2288782,2263.971135,452.6325617,841.8579466,0,1.218292796,728.9391,0,0,4.95444,1773.750311,0,3436.249383,178.1201432,559.050818,1053.592393,0,23.39062003,144.1946034,2275.529107,444.5779996,981.072634,0.999784083
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889013
2,0,0,0,0,0,1759.37203,2742.335778,4306.590218,5917.992197,6253.002424,0,0,0,0,0,0,0,0,0,0,0,124.1414547,0,464.9204907,28.8133064,107.5116031,247.768843,0,7.484473898,63.7403663,251.6690709,33.25322074,0,61.2468814,322.3488326,46.47348623,0,0,0,0,0,0,272.3159678,0,723.6722279,34.59786268,125.97005,357.9154756,0,7.708931276,71.66485424,271.7130376,90.69158331,0,137.9977372,536.4140838,111.6739671,0,0,0,0,0,0,568.0058746,0,872.4741286,40.55419896,145.3538767,468.9325396,0,6.670508633,75.1682842,327.2142744,201.243288,0,288.2615239,1055.388233,257.3234873,0,0,0,0,0,0,926.129056,0,1495.236399,94.38740039,407.2560287,654.7264894,0,9.387062605,85.87563287,928.260639,833.4795781,483.2539104,0,0,0,0,0,0,935.1338589,0,1750.235405,94.45135443,403.9955655,630.3109759,0,13.98605978,97.10676598,927.5168448,796.385711,603.8798827,0.998903236
3,0,0,0,0,0,0,0,0,0,0,79.64347764,70.45628441,55.15633126,54.05659,44.10131,0,0,0,21.54298947,57.80256817,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.37432405,48.78404036,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55842729,33.29998397,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74032,36.01835,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.941,28.86239,0.29792,0,0,0,0,0,0,0,0,0,0,0,0,0.008787336
4,0.404623745,0.401412445,0.401412445,0.254012419,0.830866358,4535.362513,6072.068932,6731.348869,10507.74976,10501.92704,388.9192476,342.8015491,272.8138126,261.89597,214.17857,568.4748529,0.404623745,0,99.2326904,288.7303672,0.95619,213.0687073,0,795.2967423,408.073583,1243.641886,940.5126952,0,28.39385201,97.81142383,498.1031291,30.76256679,0,56.17582628,173.0547293,50.46737228,568.5136967,0.401412445,0,98.16355855,243.6818005,0.95619,463.5782458,0,1231.065663,463.4218066,1360.590536,1277.034191,0,27.51135098,107.5013463,534.367435,79.01953502,0,119.3189947,287.3887092,121.2711189,559.1669716,0.401412445,0,105.5204197,166.3372029,0.95619,794.1321217,0,1161.115704,471.1632824,1388.683058,1122.226195,0,15.87500363,93.29295259,592.8664134,147.8184974,0,201.2783233,461.3455795,281.5517374,2025.161196,0.254012419,0,81.02403,179.91575,0.95619,1687.750582,0,2748.997515,582.0483503,1810.585551,1754.808317,0,25.29636056,199.5541767,1114.425973,275.909252,308.3736819,1947.162011,0.830866358,0,69.05145,144.17093,0.95619,1605.806256,0,3028.607267,569.430645,1764.752023,1589.075724,0,35.43347675,214.7850919,1086.295903,266.3550593,341.3855944,0.990988148
5,0,0,0,0,0,1063.477683,1536.406384,2065.435152,1884.098719,2032.220226,0,0,0,0,0,0,0,0,0,0,0,62.38968,0,227.9649802,59.45571199,174.1537237,172.024239,0,5.177875098,30.27124655,162.1879025,13.59670362,0,24.60580802,79.943522,51.70628996,0,0,0,0,0,0,136.4784148,0,355.0173408,65.18772811,184.4308346,240.4481514,0,5.16345871,33.64485602,169.0265921,35.77385043,0,53.54434792,133.4426196,124.2481895,0,0,0,0,0,0,252.1747879,0,367.1376713,67.73756609,191.1063112,258.5342879,0,3.665840849,31.81319293,192.1027619,67.05347954,0,92.0052969,237.2065961,304.8973593,0,0,0,0,0,0,265.1686692,0,436.0184406,18.82187658,144.5735124,263.3092561,0,3.805135281,50.9416258,102.2110996,151.2964998,447.9526034,0,0,0,0,0,0,261.0298196,0,497.3283465,18.94080463,144.6240955,254.3278722,0,5.684355863,56.15239994,103.1777508,148.20386,542.7509206,0.208413871
6,67.25606226,64.3975536,64.3975536,58.62302537,20.63307677,3002.177087,4462.014353,6387.840262,8912.612902,9255.339226,0,0,0,0,0,0,21.17060705,46.08545521,0,0,0,178.1029635,0,685.8897215,54.97108505,246.1693634,591.9117775,0,18.02944272,92.05244656,570.0083798,47.27874059,0,89.19564655,339.1557492,89.4117706,0,21.00258636,43.39496724,0,0,0,380.4665365,0,1037.571519,62.42671053,273.7902514,836.619342,0,18.18399178,102.7959212,616.264159,127.3706311,0,198.7210333,592.9512743,214.8529827,0,21.00258636,43.39496724,0,0,0,790.3157146,0,1204.05751,68.38977084,296.9895962,1050.78159,0,14.95459166,106.4629852,689.5649699,260.5521009,0,369.7535066,1036.842233,499.1756925,0,21.29448346,37.32854192,0,0,0,1080.710386,0,1804.269168,231.7762267,670.4256541,862.9935035,0,12.48066163,86.40109323,2718.957418,665.0751621,779.523629,0,20.61618216,0.01689461,0,0,0,1085.453497,0,2096.022868,231.6073062,664.5524725,824.9729066,0,18.4438227,97.38079571,2715.789271,637.6936933,883.4225919,0.791385907
7,0,0,0,0,0,2241.555354,3319.324233,4643.751782,5977.737205,6389.168922,0,0,0,0,0,0,0,0,0,0,0,154.6371724,0,565.6988728,69.42927247,234.9725216,314.7697394,0,9.456370649,64.8512611,457.6727297,20.55770593,0,37.2338288,170.6414083,141.6344706,0,0,0,0,0,0,330.4512816,0,861.5606983,80.41707066,262.6576502,448.2370028,0,9.607501381,71.85838296,487.1602961,55.60292069,0,83.2297049,288.1996379,340.3420853,0,0,0,0,0,0,620.1853992,0,906.4601079,84.10496125,282.6864758,499.4656947,0,7.070557456,68.90237271,562.3991125,108.3401529,0,148.4967598,463.8920733,891.7481142,0,0,0,0,0,0,819.2835274,0,1361.708665,87.8156955,418.6578667,796.6727433,0,11.51805795,93.34267782,579.6194472,501.580537,1307.537988,0,0,0,0,0,0,805.69227,0,1550.98501,88.47247276,418.3785674,769.7885601,0,17.20907327,102.8951139,584.5917707,491.1732337,1559.982851,0.723896993
8,0,0,0,0,0,734.9728723,1125.808812,1469.830443,2234.262106,2352.744834,0,0,0,0,0,0,0,0,0,0,0,56.31731756,0,199.9001302,17.39055603,82.6974863,118.8842717,0,3.53874674,24.25018642,95.72472303,8.843557939,0,15.52806904,96.67993779,15.21788959,0,0,0,0,0,0,121.5378827,0,308.9212635,21.14403736,97.13575751,174.0447404,0,3.697430558,27.48509574,105.1759783,24.79965037,0,36.06554096,169.2334422,36.56799262,0,0,0,0,0,0,224.9767488,0,320.9993685,20.83237087,95.18260675,192.1709443,0,2.707785392,25.76396578,114.6920829,46.71445714,0,62.30619852,277.8393548,85.64455882,0,0,0,0,0,0,356.6638692,0,575.5658481,57.88447076,203.6299577,268.4331498,0,3.865072637,35.27733148,287.0822913,222.0415516,223.8185636,0,0,0,0,0,0,359.8080983,0,673.1703925,57.80839461,202.1119049,258.3102994,0,5.75539172,39.82417308,287.0417283,212.2687118,256.6457389,0.275895282
9,0,0,0,0,0,0,0,0,0,0,0.00799,0.00799,0.00799,0.00799,0.00799,0,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00799,0,0,0,0,0,0,0,0,0,0,0,0,0.000162916
10,0,0,0,0,0,671.0539259,952.2687108,1292.436027,1603.731626,1670.731026,0.01722,0.01722,0.01722,0.01722,0.01722,0,0,0,0,0,0.01722,56.04725223,0,200.6397919,26.10219343,172.7492699,108.8616271,0,3.251243921,18.50857928,42.93304353,6.364985216,0,11.28102774,23.20359595,1.11131567,0,0,0,0,0,0.01722,121.1217025,0,309.4571807,29.01575901,188.2275107,151.1899325,0,3.221801982,20.51646052,45.88760053,17.12540221,0,25.09068509,38.74422701,2.670448027,0,0,0,0,0,0.01722,249.0980268,0,359.0601655,33.89762234,221.2364295,183.2896521,0,2.592858364,21.64755649,55.01886997,37.80143593,0,51.19565152,71.63264914,5.965108949,0,0,0,0,0,0.01722,376.9288774,0,601.8072293,63.82733818,142.769311,213.1983187,0,3.061111855,13.18300559,140.3793782,34.9741001,13.60295582,0,0,0,0,0,0.01722,374.4418561,0,692.5103836,62.22471055,138.0623682,200.5730017,0,4.453990341,14.64109966,138.0922392,32.2612394,13.47013769,0.395183208
11,0,0,0,0,0,1551.435258,2119.269957,2785.417002,3288.577854,3484.872937,6.80588,6.80588,6.80588,6.80588,6.80588,0,0,0,0,0,6.80588,117.8718268,0,416.6872334,100.4477455,327.5785181,251.7921676,0,7.473534155,41.4675498,197.25586,9.16151904,0,15.92355549,56.91840197,8.85734577,0,0,0,0,0,6.80588,252.1166428,0,637.7314251,109.1287153,346.4622485,344.2205808,0,7.289599994,45.11946139,206.8732131,23.88881191,0,34.30690174,90.84850119,21.28385496,0,0,0,0,0,6.80588,503.3557249,0,714.976696,126.9590451,404.0640799,397.7675813,0,5.593424482,46.08418169,249.7995499,49.42774383,0,65.55512794,174.291071,47.5427765,0,0,0,0,0,6.80588,716.2750486,0,1138.937648,79.46703373,271.3448949,532.3819599,0,7.571130095,42.63703993,282.6158981,118.9778632,98.36933792,0,0,0,0,0,6.80588,726.660537,0,1341.136977,79.50246542,269.7393404,513.6734049,0,11.310001,48.31647125,283.2718872,113.8529851,97.40886786,0.6046111
12,11.30452379,11.21480535,871.5166442,871.21851,838.2302364,4280.696432,5952.217616,7994.939383,9972.044304,10696.93425,5.72395,5.72395,5.72395,5.72395,5.72395,0,11.30452379,0,0,0,5.72395,236.207143,0,897.900452,241.9026963,776.2809667,906.3841792,0,27.46176756,107.7701295,616.6015485,41.27177361,0,76.75283417,183.271827,168.8911141,0,11.21480535,0,0,0,5.72395,510.099386,0,1376.278442,287.8686414,891.281426,1081.949441,0,23.37965032,116.8212197,656.6301715,112.9828903,0,173.5653823,315.5222332,405.8387321,0,11.21480535,860.3018388,0,0,5.72395,1015.810434,0,1540.103628,326.2796264,996.1537081,1073.403066,0,15.25763602,115.8753337,811.7298753,234.8908001,0,331.2865994,566.264843,967.8838331,0,18.13066192,853.0878481,0,0,5.72395,1732.649509,0,2923.329263,210.3635266,1066.318349,1491.523375,0,21.52116277,204.3256338,389.3492347,361.7933241,1570.870926,0,15.39523641,822.835,0,0,5.72395,1726.654396,0,3362.894114,206.7976899,1044.558843,1395.209917,0,31.11230817,229.554434,390.2942172,344.7651089,1965.09322,0.999804003
13,0,0,0,0,0,1580.371596,2394.465592,3374.950242,3853.110016,4058.492081,0,0,0,0,0,0,0,0,0,0,0,129.496156,0,482.8487308,33.2008161,142.5041945,219.7485933,0,6.616226724,52.06852181,222.4095586,20.83722753,0,38.8745969,189.3631055,42.40386787,0,0,0,0,0,0,280.083642,0,742.8111545,38.30058967,158.9245882,310.587754,0,6.673185667,57.77616521,239.05226,55.21446146,0,84.87002531,318.2769324,101.8948336,0,0,0,0,0,0,552.0485435,0,823.446515,41.64285804,175.4058361,366.1142794,0,5.189840006,57.96729578,277.8023889,116.3271078,0,164.7721091,548.0744061,246.1590627,0,0,0,0,0,0,651.7758159,0,1045.842712,45.64185541,229.2741275,485.3299314,0,6.974954126,79.00309805,519.841565,427.2416865,362.1842705,0,0,0,0,0,0,644.7405355,0,1200.023665,45.96779816,228.8214236,468.3614031,0,10.41878725,87.45111369,522.5885788,419.1210231,430.9977532,0.448083755
14,0,0,0,0,0,1841.59529,2833.634144,4347.566724,4280.022177,4586.618447,0,0,0,0,0,0,0,0,0,0,0,128.3958571,0,486.0867009,38.13065964,123.8069997,204.6320926,0,6.197545733,67.1297858,267.9813351,33.65419015,0,63.04173774,372.3889253,50.14946065,0,0,0,0,0,0,273.7070856,0,735.0744404,44.35828591,138.940925,285.6951081,0,6.170470439,74.61990007,287.9021514,91.32208613,0,141.4384324,633.8980689,120.5071897,0,0,0,0,0,0,569.7306385,0,862.0149612,53.25241485,168.6124781,389.2032739,0,5.530923345,77.57451855,342.838586,194.6251981,0,276.8826224,1111.209054,296.0920547,0,0,0,0,0,0,752.3232337,0,1219.974594,76.24615604,255.3399576,412.0854427,0,5.921295733,87.36875105,387.4779434,574.175572,509.1092317,0,0,0,0,0,0,758.8332464,0,1426.468793,76.2626782,253.3280953,396.6014367,0,8.81764465,98.69268991,387.4435381,548.6034931,631.5668324,0.551718509
15,0,0,0,0,0,88.10448618,132.6704182,167.515882,167.9707425,175.1177002,0,0,0,0,0,0,0,0,0,0,0,5.295116173,0,18.78742734,2.016251449,23.10480419,18.25256107,0,0.544617161,3.007817087,2.277795051,1.042274898,0,1.831634525,11.94418723,0,0,0,0,0,0,0,12.05070952,0,30.55423166,2.329695629,25.81139788,27.43201501,0,0.584066986,3.494616195,2.380685563,2.750354531,0,3.994970363,21.28767489,0,0,0,0,0,0,0,23.89833601,0,34.17508093,2.621915974,28.12113986,28.5096018,0,0.402971298,3.480287452,3.343082953,4.454151393,0,5.919193568,32.5901208,0,0,0,0,0,0,0,35.69318469,0,60.64901381,8.547719535,21.8465404,22.62672275,0,0.327953985,2.598171214,9.387843732,6.293592436,0,0,0,0,0,0,0,34.99145614,0,68.81082405,8.614418879,21.86839645,21.84830982,0,0.48948913,2.861554265,9.469176204,6.164075249,0,0.033313319
16,71.34613648,68.21534678,68.21534679,60.3545541,20.0575036,2208.967694,2988.525736,3765.238748,4037.021144,4102.664972,3.385849116,3.378774516,3.233489176,3.19442,3.05031,0,20.50648698,50.83964951,1.030799116,0,2.35505,140.511006,0,532.6775219,106.0843907,318.8796279,421.1214503,0,12.7657809,60.86831492,416.8978729,20.85119529,0,39.0180516,87.75803092,51.53445096,0,20.34373708,47.87160971,1.023724516,0,2.35505,297.0825964,0,798.8614376,109.0176161,310.1426522,552.9046501,0,11.9554852,65.54061929,429.0864608,53.25258392,0,82.39400709,154.4523602,123.8352671,0,20.34373708,47.87160971,0.878439176,0,2.35505,545.0326777,0,814.3623537,119.5947443,339.3022724,611.6355785,0,8.691992584,61.44617599,493.272238,88.85001953,0,124.3100099,250.1434347,308.5972504,0,20.26431604,40.09023806,0.83937,0,2.35505,602.4962665,0,955.9621438,115.6388768,388.3103132,562.2461121,0,8.064754993,91.22310889,762.0473187,109.1551904,441.8770581,0,20.04181014,0.01569346,0.69526,0,2.35505,581.9610678,0,1073.052879,111.2883622,371.2424747,527.5746782,0,11.72068749,98.63802676,735.4059483,101.1220787,490.6587686,0.764161712
17,14.28862816,13.66520492,13.66520492,12.37724057,4.070935548,1068.435584,1484.756385,1802.442857,1915.956772,2001.6061,50.72964894,46.78855399,39.47119177,32.1405,26.69251,0,4.177963365,10.11066479,38.3711765,11.42223244,0.93624,56.62850249,0,216.1022194,83.35280162,233.4225776,206.7046889,0,6.284587985,27.66938094,150.7984318,11.68795095,0,21.98947196,48.12349932,5.671471366,0,4.144804926,9.520399993,36.21221208,9.640101915,0.93624,121.2264556,0,327.7356172,98.62030644,266.9315292,289.5551849,0,6.276810327,30.77111105,167.9067093,31.23537999,0,48.59580139,82.27315632,13.62832355,0,4.144804926,9.520399993,31.95462158,6.580330189,0.93624,221.1881839,0,330.0080427,107.951769,289.6432341,324.4130538,0,4.613265381,29.29900381,188.1230234,61.43325524,0,85.69215666,125.8937167,34.18415271,0,4.187120817,8.19011975,24.08676,7.1175,0.93624,260.1706108,0,426.4163485,51.43439385,185.3744761,390.7762523,0,5.635219868,72.36791263,251.6583959,183.2053826,88.91777917,0,4.067228763,0.003706785,20.05284,5.70343,0.93624,263.1099266,0,499.5423494,51.77706234,184.7501726,372.0842639,0,8.298347757,81.98631991,252.8779373,182.7524332,104.4272869,0.086631987
18,0,0,0,0,0,1292.093946,1799.259633,2199.634642,1856.847625,1910.208663,9.508907275,9.130568799,7.595347367,7.31997,7.76743,0,0,0,6.406362178,1.380545097,1.722,81.56383713,0,306.8148271,93.60571135,259.507621,231.4457953,0,7.00908497,35.39700697,181.9686403,15.1571911,0,28.09266782,43.20885829,8.322704653,0,0,0,6.243420435,1.165148364,1.722,176.5611496,0,471.3858062,104.7546504,280.7383616,326.241047,0,7.047336786,39.49566604,194.9084453,40.86075301,0,62.58930897,74.67797524,19.9991333,0,0,0,5.07801265,0.795334717,1.722,322.1657839,0,476.2564,115.6366627,308.4690724,349.9184048,0,4.969311263,37.55594636,224.2552037,81.38707951,0,112.2744241,114.2223327,52.52402091,0,0,0,4.73771,0.86026,1.722,251.7242897,0,398.4093436,27.57797897,211.508508,356.209705,0,5.045673262,66.05473933,277.8108781,176.0159584,86.49055073,0,0,0,5.35609,0.68934,1.722,250.8215379,0,460.8492482,27.38617321,207.8735512,339.9247957,0,7.455443954,73.50954131,275.3706264,173.8444222,93.17332263,0.148990927
19,17.8648326,16.86400681,16.86400682,17.84995567,22.61823272,427.3859832,584.4738998,813.0321982,862.1985279,884.9627697,0.012530038,0.01150577,0.006989995,0.00668,0.00501,0,0.835195884,17.02963672,0.012510038,0,0.00002,21.45642937,0,78.34665062,29.51908423,80.5625018,97.52334391,0,2.924025153,10.33507705,60.78283882,3.476283533,0,6.306854527,11.04754885,25.10534528,0,0.828567345,16.03543947,0.01148577,0,0.00002,45.56928233,0,118.721794,32.49714146,85.71867317,124.6982369,0,2.668549918,11.00788789,62.50860266,8.876969604,0,13.35180044,18.52780009,60.32716139,0,0.828567345,16.03543947,0.006969995,0,0.00002,79.27718495,0,114.9088316,44.24008516,116.1571457,131.9025708,0,1.862460398,10.55112668,88.9411883,20.12335392,0,27.77765486,29.87831291,147.4122828,0,0.498655107,17.35130056,0.00666,0,0.00002,129.3553425,0,212.3116064,18.65564733,107.1941283,150.7326025,0,2.157627833,25.6716628,65.62797145,28.38893479,122.1030041,0,0.821252724,21.79698,0.00499,0,0.00002,124.7585157,0,237.2864857,18.04251929,102.6542687,141.5563417,0,3.135373387,27.72249207,63.59135653,26.20707179,140.0083448,0.054306277
20,69.02678334,65.15975664,65.15975664,68.96930132,87.39315584,4182.796287,5938.727236,8928.833237,9858.087474,10221.82987,0.05033,0.05033,0.05033,0.05033,0.05033,0,3.227059922,65.79972342,0,0,0.05033,279.4568623,0,1028.928574,255.9515072,773.0930994,894.3736895,0,26.93206705,106.479281,459.1788217,22.35556795,0,40.76665533,98.68223377,196.597928,0,3.201448336,61.9583083,0,0,0.05033,599.6908642,0,1572.699298,290.3029198,848.7292673,1204.56146,0,25.87290215,116.7720471,487.79712,60.78567649,0,91.71200024,167.386561,472.4171206,0,3.201448336,61.9583083,0,0,0.05033,1162.883822,0,1698.513776,398.9123959,1135.42247,1547.612164,0,21.87852128,130.4762502,839.5108416,194.0902884,0,264.8310801,437.8707202,1096.830907,0,1.926721554,67.04257977,0,0,0.05033,1664.382245,0,2689.511745,255.2494724,1122.040967,1665.395082,0,23.93335977,236.5994959,584.0525931,333.4851679,1283.437345,0,3.17318584,84.21997,0,0,0.05033,1644.974429,0,3081.160936,249.8839701,1095.934514,1543.577474,0,34.32082622,262.8042089,579.4040054,299.0798895,1430.689615,0.945470326
21,0,0,0,0,0,366.0651381,488.9558183,625.8453638,572.1326142,602.8231427,1.62069,1.62069,1.62069,1.62069,1.62069,0,0,0,0,0,1.62069,23.38619479,0,85.69338459,28.68883747,80.10995881,60.73335685,0,1.829190567,9.2443042,58.9643787,1.900472284,0,3.454197797,10.78645003,1.274412037,0,0,0,0,0,1.62069,49.86606201,0,130.0038697,31.43292296,84.88317745,85.78063122,0,1.843580194,10.11210631,62.3775679,4.855733554,0,7.293815663,17.44398911,3.062362209,0,0,0,0,0,1.62069,100.0564847,0,145.6824451,36.19104661,97.1967944,95.11672703,0,1.348837465,10.44555109,73.79146659,11.81416243,0,16.16724672,31.19405508,6.840546618,0,0,0,0,0,1.62069,116.7576867,0,186.0665341,6.975910074,38.80212641,99.34988487,0,1.426102381,10.0031103,66.99734757,31.04415235,14.70975936,0,0,0,0,0,1.62069,118.2392324,0,218.650843,6.974992157,38.41935006,95.7540909,0,2.127134827,11.32036203,67.07747942,29.69443775,14.56522016,0.213415674
22,8.10066554,8.036374543,419.8686845,416.3725802,248.2779544,3499.626664,4885.739337,6772.797387,6462.406841,6724.032963,3.36019,3.36019,3.36019,3.36019,3.36019,0,8.10066554,0,0,0,3.36019,241.670222,0,924.544812,230.823469,705.8484721,577.1449663,0,17.56303942,96.6901196,390.4304618,34.92166343,0,66.01705689,155.987096,57.9852851,0,8.036374543,0,0,0,3.36019,515.7607868,0,1398.103244,256.6053908,753.2399734,787.7556965,0,17.09602706,105.8399121,416.607062,92.13987762,0,144.1578833,259.0971141,139.3363689,0,8.036374543,411.83231,0,0,3.36019,1033.611484,0,1573.102135,284.6866655,860.5776099,965.8528352,0,13.76695522,111.7545987,594.5368858,211.6325693,0,303.1179413,485.9562449,334.2014628,0,5.590617407,410.7819628,0,0,3.36019,1224.649202,0,2058.972624,121.206019,632.3891924,991.0480698,0,14.26181719,116.7275312,347.2712743,260.6516416,695.2294693,0,6.19045442,242.0875,0,0,3.36019,1210.69645,0,2348.868183,118.0681902,610.4417084,922.6383956,0,20.50832566,129.3978133,337.3596597,240.9174668,785.1367697,0.786387753
23,74.58034398,70.53562988,327.5100987,325.2877894,263.3186147,990.1549419,1317.888166,1656.074476,2735.140744,2836.080497,2.67997,2.67997,2.67997,2.67997,2.67997,0,6.131905928,68.44843805,0,0,2.67997,49.16365356,0,181.0950056,55.92559996,157.5541703,300.1056531,0,9.051894774,28.64504199,83.17735764,10.67697772,0,19.35471883,69.07586975,26.32899871,0,6.083240008,64.45238987,0,0,2.67997,108.4103405,0,283.592969,61.4150394,168.9990929,314.4201858,0,6.75908916,30.02549205,88.67029459,30.69488964,0,45.88787994,115.7453398,63.26755265,0,6.083240008,321.4268587,0,0,2.67997,198.8076957,0,292.0348246,63.38002071,170.3865278,274.3435131,0,3.892888272,27.8838223,104.0874161,55.34785722,0,76.01950678,246.5013456,143.3890574,0,3.250658375,322.037131,0,0,2.67997,473.9798513,0,805.8230165,173.599793,349.587548,331.0439917,0,4.778333269,39.39144919,131.8325225,184.4223351,240.6819036,0,3.046314705,260.2723,0,0,2.67997,468.3372219,0,918.6476452,169.6961001,339.6581543,308.6980355,0,6.887953638,43.67154592,128.4339078,170.28163,281.7683028,0.306332381
24,20.20426376,19.17529811,90.29051659,998.3904081,1019.081237,7739.35364,10974.73707,14389.78736,18380.7135,19394.24237,9.6669,9.6669,9.6669,9.6669,9.6669,0,2.984852775,17.21941099,0,0,9.6669,458.9246367,0,1737.210834,249.953482,831.7148317,1444.509686,0,50.96496881,217.5612711,1530.400625,60.78107453,0,114.5758963,848.3534962,194.4028384,0,2.961163467,16.21413464,0,0,9.6669,979.2884621,0,2612.135899,280.4570281,901.5057419,1952.059791,0,44.59489201,238.5382835,1628.750275,160.7139521,0,251.9295475,1457.620788,467.1424063,0,2.961163467,87.32935312,0,0,9.6669,1879.6219,0,2764.461406,304.8257454,967.7822461,2090.796233,0,28.83217239,232.1082751,1847.883166,335.6239758,0,482.4138487,2410.498142,1044.940245,0,2.368556258,996.0218519,0,0,9.6669,2606.526841,0,4305.873409,480.2364146,1549.539591,2362.299621,0,33.61106621,232.4176146,3018.136443,1665.874856,2126.197647,0,4.259236542,1014.822,0,0,9.6669,2632.686109,0,5033.071003,481.3649902,1542.432565,2255.394195,0,49.61386512,263.0297165,3021.868842,1619.64523,2495.135856,0.999802288
25,0.101526107,0.100720345,0.100720345,0.083888042,0.07819835,4569.696971,6518.612408,7564.333233,9015.207303,9101.412046,0.013236963,0.011171692,0.010744263,0.00825,0.00324,45.29535202,0.101526107,0,0.013236963,0,0,255.6463535,0,970.064496,312.6217056,1012.990306,739.4606405,0,22.40196387,101.0353823,731.5153789,32.70296482,0,60.93122662,146.8779256,183.4486275,45.29805862,0.100720345,0,0.011171692,0,0,567.5458998,0,1526.990885,365.575148,1150.978831,1047.308214,0,22.63107558,114.8343749,803.9216937,88.19462633,0,135.800757,254.0110359,440.8198665,44.66623392,0.100720345,0,0.010744263,0,0,1004.596137,0,1475.801083,344.3448445,1064.067501,932.7764073,0,13.1742707,101.0550952,804.0610604,167.3095046,0,229.8120237,372.7338492,1054.601455,72.33254445,0.083888042,0,0.00825,0,0,1322.915684,0,2179.129965,449.9908173,1063.679547,1305.783584,0,18.85179102,263.1825102,749.5497741,343.0032456,1319.120384,69.49688713,0.07819835,0,0.00324,0,0,1256.276068,0,2396.031326,440.5348236,1031.232279,1179.357344,0,26.33059967,283.6589993,712.9687458,336.3796547,1438.642205,0.999784655
