FID,Rail30,Rail25,Rail19,Rail16,Rail13,Road30,Road25,Road19,Road16,Road13,River30,River25,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Shape_Area
0,0.055350946,0.052155795,0.052155795,0.066456623,0.053355013,0.549547256,0.661102308,1.013044714,1.765050476,2.018413279,0.00236,0.00236,0.00236,0.00236,0.00236,0,0.000718819,0.054632127,0,0,0.00236,0.037579574,0.047571284,0.114828617,0.008884208,0.040448333,0.074686168,0.018476683,0.002626998,0.013794075,0.06965109,0.006861208,0.023489902,0.005724906,0.030588309,0.054335901,0,0.000713114,0.051442681,0,0,0.00236,0.084100731,0.018092098,0.169015157,0.009442976,0.042578484,0.104061823,0.002777183,0.002063893,0.014385162,0.072172608,0.018405173,0.014531951,0.013163165,0.040776231,0.055535674,0,0.000713114,0.051442681,0,0,0.00236,0.208248317,0.001844699,0.189939836,0.012335576,0.058637185,0.141952852,0.000704912,0.001252876,0.01600752,0.103840325,0.040004631,0.000765939,0.057586386,0.114021915,0.065901744,0,0.00026027,0.066196353,0,0,0.00236,0.402150685,0.000962683,0.361858356,0.021225179,0.094369637,0.303350882,0.000280607,0.002249404,0.02269422,0.287044225,0.153733792,0.115130807,0,0.000149523,0.05320549,0,0,0.00236,0.463785125,0.000201501,0.404621565,0.024495404,0.10725134,0.367749879,9.19E-05,0.003350435,0.02891162,0.334613185,0.175982894,0.107358454,0.999784083
1,0,0,0,0,0,0,0,2.01E-05,4.32E-05,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46E-06,0,0,0,0,4.11E-06,0,0,0,0,3.46E-07,0,0,8.23E-06,0,0,0,0,0,0,0,1.34E-05,0,0,0,0,1.21E-05,0,0,0,0,1.77E-05,0,0,0,0,0,0,0,1.90E-05,0,0,0,0,1.87E-05,0,0,0,0,2.12E-05,0,0.000889013
2,0,0,0,0,0,0.303009807,0.382666676,0.623428766,1.108223807,1.255635817,0,0,0,0,0,0,0,0,0,0,0,0.02117206,0.025806341,0.062424793,0.002608669,0.013085021,0.043210376,0.010428491,0.001482431,0.009353268,0.017165051,0.005401959,0.01839923,0.004501914,0.039940676,0.028029526,0,0,0,0,0,0,0.048688518,0.009992263,0.09352073,0.002920376,0.014751644,0.063368068,0.001646255,0.001223056,0.009917885,0.018144313,0.014737728,0.011580545,0.010527572,0.053148889,0.028498834,0,0,0,0,0,0,0.121839256,0.000981742,0.101239728,0.003693309,0.017974222,0.091366541,0.000413762,0.000735465,0.010582708,0.024537583,0.030716715,0.000583472,0.043974527,0.140825412,0.033964323,0,0,0,0,0,0,0.225321079,0.000535083,0.201022693,0.011250909,0.070991174,0.184955226,0.00018539,0.00148571,0.016548247,0.121250822,0.210078847,0.064598625,0,0,0,0,0,0,0.259867692,0.000111706,0.224197894,0.012971365,0.080063587,0.22018911,6.10E-05,0.002224264,0.020986389,0.140762035,0.229306536,0.06489423,0.998903236
3,0,0,0,0,0,0,0,0.000720946,0.000962661,0.001401051,0.02834408,0.027017591,0.022712171,0.02237,0.02521,0,0,0,0.007782565,0.020441515,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008291725,0.018605865,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008872171,0.01372,0.00012,0.000296594,0,0,0,0,0.000281088,0,0,0,0,1.58E-05,0,0,0.000127482,0,0,0,0,0.00741,0.01484,0.00012,0.000351783,0,0,0,0,0.000454713,0,0,0,0,0.000156164,0,0,0,0,0.00831,0.01678,0.00012,0.00049887,0,0,0,0,0.000720516,0,0,0,0,0.000181664,0,0.008787336
4,0.0001101,0.000109227,0.000109227,0.0000672,0.0000994,0.702222059,0.819247036,1.033234581,1.824759389,2.019526464,0.137392616,0.130623869,0.11177905,0.1077,0.12177,0.009726299,0.0001101,0,0.037252519,0.099740097,0.0004,0.03580847,0.044451935,0.107542651,0.036037048,0.152363867,0.158651018,0.039400462,0.005600717,0.014235632,0.033707273,0.004948401,0.017218799,0.004214661,0.021454651,0.026586474,0.009728503,0.000109227,0,0.03944044,0.090783429,0.0004,0.080866455,0.016992908,0.159074234,0.038106379,0.160241077,0.216234577,0.005796041,0.004306016,0.014713841,0.035366562,0.012683676,0.010183278,0.009261671,0.028327085,0.027093234,0.009824649,0.000109227,0,0.044452447,0.066926604,0.0004,0.178466953,0.001532569,0.157837117,0.046183966,0.190604774,0.229755825,0.001173507,0.002085534,0.014311251,0.050176821,0.024469981,0.000481857,0.03623188,0.068105501,0.031817043,0.050972366,0.0000672,0,0.03491,0.07239,0.0004,0.392315685,0.000930636,0.349870286,0.068833791,0.28499046,0.444920164,0.000452639,0.003627009,0.034101008,0.140522655,0.067857851,0.036337205,0.048594695,0.0000994,0,0.0395,0.08187,0.0004,0.426723215,0.000183755,0.368892023,0.077689005,0.319929853,0.495674439,0.000140746,0.005131089,0.041356363,0.160110266,0.074831963,0.048863746,0.990988148
5,0,0,0,0,0,0.192070255,0.227380174,0.314735215,0.340572235,0.386637648,0,0,0,0,0,0,0,0,0,0,0,0.010873828,0.01350184,0.032651507,0.005207832,0.021314219,0.030198678,0.00745016,0.001058948,0.004499971,0.011332895,0.002257459,0.007701851,0.001885267,0.010361531,0.03177427,0,0,0,0,0,0,0.024756871,0.005201262,0.048668342,0.005322346,0.021710987,0.042507723,0.001131202,0.000840284,0.004708771,0.011525977,0.005923095,0.004660303,0.004239013,0.013885901,0.032298098,0,0,0,0,0,0,0.056410465,0.000478191,0.049284161,0.006392213,0.025139777,0.053157586,0.000261218,0.000464079,0.004699899,0.015909525,0.010970605,0.000209523,0.015784301,0.038499202,0.037074469,0,0,0,0,0,0,0.064769393,0.000140025,0.052684573,0.002271438,0.022469404,0.072547839,6.34E-05,0.000507994,0.007971431,0.013143041,0.049308362,0.054695338,0,0,0,0,0,0,0.074422699,2.86E-05,0.057353076,0.002640529,0.026021549,0.089917727,2.09E-05,0.00076257,0.009870575,0.015492139,0.057010991,0.053096313,0.208413871
6,0.003816515,0.003748816,0.003748815,0.003524718,0.002448808,0.484381702,0.59061464,0.939152222,1.503018211,1.757062177,0,0,0,0,0,0,0.003074909,0.000741606,0,0,0,0.029118008,0.035754901,0.08647568,0.004737157,0.029555273,0.0928561,0.022559724,0.003207652,0.013096325,0.038043385,0.007501583,0.024908218,0.006104248,0.040443744,0.050019706,0,0.003050505,0.00069831,0,0,0,0.065046665,0.013489587,0.12624805,0.005012672,0.031643994,0.131775117,0.003448496,0.002563019,0.013786868,0.040179409,0.020197837,0.015459742,0.014076387,0.056757011,0.050929786,0,0.003050505,0.00069831,0,0,0,0.16802777,0.001387516,0.143085774,0.006313091,0.037880975,0.195293892,0.000913724,0.001624064,0.014979489,0.054421753,0.041267329,0.000763461,0.057576793,0.156761525,0.058855066,0,0.002924028,0.00060069,0,0,0,0.280958018,0.000555292,0.208947494,0.026959352,0.102278566,0.229531921,0.000194724,0.001560416,0.013849055,0.3017835,0.249381007,0.087018865,0,0.002448536,0.000000272,0,0,0,0.33633438,0.000116022,0.232990092,0.031325137,0.117664476,0.285231784,6.40E-05,0.00233409,0.017574938,0.358286041,0.285372338,0.089768854,0.791385907
7,0,0,0,0,0,0.418695724,0.50018959,0.689689017,0.976403135,1.113278175,0,0,0,0,0,0,0,0,0,0,0,0.027481195,0.034534916,0.08338997,0.006306328,0.029421233,0.056850541,0.014088585,0.002002958,0.010005069,0.034096452,0.003480935,0.011940255,0.002913373,0.0225456,0.079638314,0,0,0,0,0,0,0.060938458,0.012991555,0.121402877,0.006815659,0.031664733,0.081545759,0.002180727,0.001620455,0.010440704,0.035385631,0.009400222,0.007437068,0.006743972,0.030546059,0.081075711,0,0,0,0,0,0,0.137301028,0.001193025,0.122888713,0.008084366,0.037265203,0.103283036,0.000514904,0.000915041,0.010459098,0.049013835,0.018094444,0.000347418,0.026135809,0.077640145,0.096552951,0,0,0,0,0,0,0.194739169,0.000421497,0.158640046,0.010190702,0.064325321,0.206267873,0.000184859,0.001481334,0.014611502,0.067727753,0.120989219,0.136823861,0,0,0,0,0,0,0.223610988,8.60E-05,0.172663562,0.011993323,0.074590493,0.254033772,6.10E-05,0.002225025,0.01809337,0.081152334,0.136869199,0.137899103,0.723896993
8,0,0,0,0,0,0.150079286,0.188497823,0.274274488,0.420432246,0.479663673,0,0,0,0,0,0,0,0,0,0,0,0.011184736,0.01360252,0.032786203,0.001718062,0.01096411,0.024430677,0.005883663,0.000836534,0.004033804,0.007902759,0.001671806,0.005571432,0.001353247,0.014238302,0.013901431,0,0,0,0,0,0,0.025253726,0.005154148,0.048087003,0.00194047,0.012322394,0.036080914,0.000934641,0.00069458,0.004294487,0.008450858,0.004657797,0.003576181,0.003229888,0.019763511,0.014057225,0,0,0,0,0,0,0.05869826,0.00046341,0.047677216,0.0021295,0.013066002,0.048720909,0.000218809,0.000388914,0.004227449,0.010894229,0.008794811,0.000163197,0.012242797,0.05071072,0.015878266,0,0,0,0,0,0,0.094684131,0.00020159,0.075767295,0.007027558,0.033404136,0.073992365,7.29E-05,0.000584388,0.006256403,0.037483061,0.060900667,0.030057717,0,0,0,0,0,0,0.111776525,4.21E-05,0.084492938,0.008102895,0.038067086,0.088491499,2.40E-05,0.000875051,0.007932388,0.043678251,0.067165207,0.029015734,0.275895282
9,0,0,0,0,0,0,0,8.87E-06,1.97E-05,2.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65E-06,0,0,0,0,4.48E-06,0,0,0,0,2.07E-07,0,0,2.53E-06,0,0,0,0,0,0,0,4.79E-06,0,0,0,0,1.07E-05,0,0,0,0,4.22E-06,0,0,0,0,0,0,0,6.58E-06,0,0,0,0,1.58E-05,0,0,0,0,4.42E-06,0,0.000162916
10,0,0,0,0,0,0.12233012,0.149183332,0.215382823,0.294626884,0.332054435,0.00001,0.00001,0.00001,0.00001,0.00001,0,0,0,0,0,0.00001,0.010046314,0.012741933,0.030780061,0.002510647,0.02331648,0.020523963,0.005157525,0.000733078,0.002908146,0.003762852,0.001081993,0.003783934,0.000924049,0.003302854,0.000756291,0,0,0,0,0,0.00001,0.022478331,0.004847841,0.045314381,0.002596381,0.024401335,0.028690095,0.00077902,0.000578671,0.003035533,0.003910188,0.002903354,0.002342517,0.002125944,0.004412185,0.000767558,0,0,0,0,0,0.00001,0.05443439,0.000483125,0.049775195,0.003409646,0.031186401,0.037822888,0.000197339,0.000350592,0.003299937,0.005401332,0.006194299,0.000121341,0.009134857,0.012672783,0.000898701,0,0,0,0,0,0.00001,0.087541771,0.000217643,0.081784737,0.007781003,0.02442029,0.059611699,6.07E-05,0.000486555,0.002443533,0.017683328,0.010731218,0.001864392,0,0,0,0,0,0.00001,0.098776796,4.51E-05,0.090436695,0.008763084,0.027113134,0.069299055,1.97E-05,0.000718079,0.003072745,0.020426588,0.011532267,0.001851241,0.395183208
11,0,0,0,0,0,0.287728952,0.341552569,0.473178814,0.661889781,0.753059283,0.00324,0.00324,0.00324,0.00324,0.00324,0,0,0,0,0,0.00324,0.021999315,0.028445675,0.068579219,0.009904048,0.045567262,0.050880678,0.012852941,0.001827339,0.006991602,0.017385884,0.001681082,0.005876453,0.001426609,0.008791475,0.005519371,0,0,0,0,0,0.00324,0.048509543,0.010712259,0.099955035,0.010002867,0.046235718,0.070134101,0.001915317,0.001423291,0.007170171,0.017702726,0.00437258,0.003525911,0.003182143,0.011101234,0.005609675,0,0,0,0,0,0.00324,0.112043994,0.001044926,0.107495788,0.013080642,0.059132332,0.088479151,0.000472948,0.00084067,0.007675746,0.024823263,0.008838966,0.000173189,0.012995099,0.029495964,0.006586136,0,0,0,0,0,0.00324,0.179527152,0.000446061,0.16750636,0.010365241,0.050405559,0.154417076,0.000162286,0.001301452,0.008576159,0.039842542,0.035857601,0.013482292,0,0,0,0,0,0.00324,0.20504687,9.31E-05,0.186891754,0.011791451,0.056390554,0.181269616,5.34E-05,0.001947344,0.01088694,0.045742482,0.039558617,0.013387191,0.6046111
12,0.001384143,0.001373158,0.34118166,0.337325652,0.316278225,0.714144206,0.820175274,1.131119665,1.641141865,1.874796381,0.00272,0.00272,0.00272,0.00272,0.00272,0,0.001384143,0,0,0,0.00272,0.038900165,0.048283868,0.116784152,0.020759111,0.091388918,0.150395376,0.036551559,0.005196613,0.015364721,0.040157727,0.006512503,0.02253117,0.005512927,0.021977443,0.093827954,0,0.001373158,0,0,0,0.00272,0.087314784,0.018355603,0.171804884,0.02309506,0.101229883,0.181543929,0.004753256,0.003532188,0.01568761,0.04188902,0.017816668,0.014223721,0.012932236,0.030448045,0.095548386,0,0.001373158,0.339808502,0,0,0.00272,0.210073084,0.001784667,0.184093008,0.03004387,0.125226627,0.211001612,0.000983458,0.001747731,0.016092827,0.061776985,0.035974754,0.000697455,0.052592194,0.083914427,0.115116967,0,0.002237646,0.335088006,0,0,0.00272,0.374471888,0.000895205,0.336736162,0.02350845,0.171579966,0.362790915,0.000346778,0.00277923,0.033729004,0.0497301,0.094643511,0.189930655,0,0.001869525,0.3144087,0,0,0.00272,0.429203012,0.000186779,0.375046913,0.027014849,0.194627652,0.428806016,0.000112227,0.004091711,0.042936311,0.058345828,0.104757427,0.209667655,0.999804003
13,0,0,0,0,0,0.281855199,0.349051633,0.52973481,0.743790232,0.847474016,0,0,0,0,0,0,0,0,0,0,0,0.022529402,0.027713928,0.06697115,0.003122317,0.018122454,0.039090053,0.009596464,0.001364353,0.00772998,0.016645458,0.003455025,0.011318938,0.002769277,0.022820501,0.028605897,0,0,0,0,0,0,0.050834163,0.010552891,0.098685104,0.00335514,0.019439417,0.055562104,0.001470397,0.001092681,0.008084525,0.017476101,0.009210787,0.006958985,0.006325152,0.030965208,0.029038978,0,0,0,0,0,0,0.123087061,0.001014143,0.104527369,0.004124823,0.023436613,0.075291829,0.000362755,0.000644675,0.008411403,0.024164324,0.018947466,0.000344299,0.025954564,0.085147441,0.034276044,0,0,0,0,0,0,0.170716599,0.000380829,0.143043421,0.005554587,0.039049136,0.139517957,0.00013624,0.001091614,0.014643568,0.070266084,0.117694283,0.041695915,0,0,0,0,0,0,0.195304803,7.77E-05,0.156020029,0.006421718,0.044361764,0.167643452,4.49E-05,0.001635042,0.018154293,0.081688603,0.133105853,0.043015858,0.448083755
14,0,0,0,0,0,0.307702533,0.379167694,0.624803751,0.784208961,0.88375033,0,0,0,0,0,0,0,0,0,0,0,0.020933339,0.026157686,0.063292182,0.003405027,0.015321062,0.033838509,0.008323852,0.001183398,0.009547062,0.019134876,0.005244627,0.017880941,0.00438302,0.043130031,0.03592692,0,0,0,0,0,0,0.046365005,0.009830995,0.092041755,0.003688549,0.016514666,0.047769119,0.001267629,0.000941959,0.009997815,0.020052356,0.014218938,0.011181933,0.010183327,0.05867408,0.036439569,0,0,0,0,0,0,0.116048727,0.001005223,0.103674648,0.005040483,0.021986518,0.073303672,0.00035705,0.000634564,0.010859218,0.028452696,0.029600838,0.000564789,0.042600096,0.149246177,0.041429051,0,0,0,0,0,0,0.181396397,0.000424998,0.159725107,0.008972707,0.043525951,0.115713214,0.00011244,0.000901017,0.016347798,0.052339972,0.13781524,0.066934119,0,0,0,0,0,0,0.209770574,8.87E-05,0.178129583,0.010369689,0.049248805,0.138960109,3.70E-05,0.001349103,0.020737298,0.060619529,0.150292222,0.064147669,0.551718509
15,0,0,0,0,0,0.016538039,0.02129225,0.03151317,0.038902621,0.047274364,0,0,0,0,0,0,0,0,0,0,0,0.001020672,0.001232902,0.002976453,0.000195015,0.003078651,0.003587707,0.000873041,0.000124087,0.00049791,0.000212293,0.000204504,0.000631981,0.000154174,0.001748648,0,0,0,0,0,0,0,0.002438573,0.000493842,0.004613507,0.000209704,0.003304443,0.005441824,0.000142599,0.000105918,0.000544759,0.000215392,0.000539485,0.000383757,0.000347935,0.002510512,0,0,0,0,0,0,0,0.006070205,4.72E-05,0.004862877,0.000260472,0.003965429,0.006797077,3.16E-05,5.61E-05,0.00052769,0.000275136,0.000890087,1.51E-05,0.00113684,0.006577262,0,0,0,0,0,0,0,0.010040225,1.68E-05,0.00634222,0.000971653,0.003044182,0.008454917,4.82E-06,3.87E-05,0.000382738,0.001104297,0.008502089,0,0,0,0,0,0,0,0.012056291,3.43E-06,0.006895899,0.001158184,0.003609148,0.011403467,1.59E-06,5.80E-05,0.000473952,0.001325089,0.010289263,0,0.033313319
16,0.003821271,0.003749675,0.003749674,0.003411133,0.00236406,0.34823047,0.400461123,0.535041343,0.724618296,0.789423322,0.001410999,0.001442614,0.001413146,0.00139,0.00143,0,0.003003161,0.00081811,0.000430999,0,0.00098,0.022892627,0.02850032,0.068974842,0.00919831,0.038241956,0.067488837,0.01681375,0.002390333,0.008603436,0.028618706,0.003204164,0.011104917,0.002722354,0.01026954,0.029206379,0,0.002979326,0.000770348,0.000462614,0,0.00098,0.050277078,0.010615974,0.099415945,0.008790702,0.035778068,0.089195084,0.002400075,0.001783374,0.008722482,0.028679657,0.008166583,0.006530687,0.005948577,0.014423131,0.029733708,0,0.002979326,0.000770348,0.000433146,0,0.00098,0.11360891,0.000978443,0.100926245,0.01113888,0.043755944,0.111236555,0.000569086,0.001011209,0.008626795,0.039748901,0.013636056,0.000265789,0.020046717,0.034325483,0.03516633,0,0.002766002,0.000645131,0.00041,0,0.00098,0.145899682,0.000360668,0.135468111,0.013942549,0.069096485,0.159950716,0.000163285,0.001308582,0.017322521,0.103057408,0.02851188,0.04953641,0,0.002363807,0.000000253,0.00045,0,0.00098,0.15842228,7.14E-05,0.143310873,0.015330537,0.074527373,0.183456164,5.19E-05,0.001892172,0.020855681,0.114492468,0.030101328,0.046911148,0.764161712
17,0.000774491,0.000760137,0.000760137,0.000710001,0.000483143,0.154044723,0.184762586,0.251778747,0.339257678,0.390255415,0.018905523,0.018776427,0.01683288,0.01378,0.01484,0,0.00061179,0.000162701,0.01444802,0.004067503,0.00039,0.008516295,0.01099782,0.026660129,0.006988949,0.027163018,0.031359505,0.007874641,0.00111932,0.003745989,0.009893058,0.001732512,0.006028085,0.001482161,0.005310172,0.005173069,0,0.000606935,0.000153202,0.014684186,0.003702241,0.00039,0.018725564,0.004148509,0.038906822,0.007720493,0.029921102,0.044360347,0.00120426,0.000894603,0.003922806,0.0108085,0.004622204,0.003710949,0.003389532,0.007195912,0.005230986,0,0.000606935,0.000153202,0.013715521,0.002727358,0.00039,0.04066936,0.000393233,0.040573443,0.009995184,0.037375076,0.056810916,0.000301727,0.000536015,0.004083018,0.015303054,0.009322659,0.000183231,0.013823196,0.016616129,0.005792506,0,0.000578206,0.000131795,0.01044,0.00295,0.00039,0.056650811,0.000139996,0.052668497,0.006145538,0.03154761,0.093746052,9.75E-05,0.000781374,0.011921376,0.031580902,0.042233107,0.01174492,0,0.000483083,5.96E-08,0.01111,0.00334,0.00039,0.064955036,2.94E-05,0.059031165,0.007168268,0.036112684,0.109181086,3.18E-05,0.001160199,0.015227448,0.037310483,0.048080646,0.011967188,0.086631987
18,0,0,0,0,0,0.196828689,0.236459056,0.316494253,0.370616847,0.411559024,0.003337074,0.003402736,0.003014469,0.0029,0.00394,0,0,0,0.002162128,0.000454947,0.00072,0.012755084,0.016506387,0.039970236,0.008047829,0.031243567,0.036933505,0.009309953,0.001323324,0.005002299,0.012229083,0.002326832,0.008168923,0.002003061,0.005040583,0.00596802,0,0,0,0.002268643,0.000414092,0.00072,0.028367033,0.006294612,0.058972107,0.008401436,0.03253013,0.052356508,0.001426954,0.001060021,0.005256579,0.012821592,0.006265082,0.005076129,0.004624428,0.006953565,0.006052879,0,0,0,0.001989374,0.000305094,0.00072,0.061009268,0.000586898,0.060531231,0.010850812,0.040537047,0.063279158,0.000338934,0.000602121,0.005364257,0.018310288,0.012636859,0.00025026,0.018862791,0.016164125,0.007170204,0,0,0,0.00185,0.00033,0.00072,0.060261507,0.000160757,0.060365691,0.003514028,0.041499019,0.097689041,0.000112638,0.000903564,0.013524495,0.039826009,0.041276157,0.011483941,0,0,0,0.00285,0.00037,0.00072,0.066296291,3.29E-05,0.066042567,0.003959951,0.045520129,0.109740367,3.66E-05,0.00133399,0.01686516,0.045150463,0.04567513,0.010905536,0.148990927
19,0.004546492,0.00428897,0.00428897,0.004578757,0.005671851,0.078545271,0.087801582,0.116961353,0.150895175,0.164638246,4.77E-06,4.72E-06,0,0,0,0,0.00015669,0.004389801,4.77E-06,0,0,0.003719064,0.004835498,0.011671986,0.002733464,0.010661132,0.017749921,0.004477419,0.000636507,0.001642267,0.004659893,0.000573775,0.002052471,0.000499572,0.001479846,0.011152455,0,0.000155447,0.004133523,4.72E-06,0,0,0.008115993,0.00180715,0.016880999,0.002802225,0.01090461,0.022767294,0.000620899,0.000461345,0.001649213,0.00466548,0.001457955,0.001204189,0.001089138,0.001972809,0.011402284,0,0.000155447,0.004133523,0,0,0,0.016665279,0.000159512,0.016410655,0.004339677,0.016404371,0.026579938,0.000142761,0.000253757,0.001709589,0.007891827,0.003264166,6.60E-05,0.004955913,0.004563891,0.013553983,0,0.0000909,0.004487857,0,0,0,0.029141249,7.42E-05,0.027891468,0.002282136,0.018294557,0.03909161,4.05E-05,0.00032507,0.004732394,0.008957647,0.00609622,0.013968058,0,0.000111045,0.005560806,0,0,0,0.031507207,1.48E-05,0.029653455,0.00252155,0.019888119,0.044848346,1.30E-05,0.00047455,0.00573131,0.009990732,0.006366961,0.013628237,0.054306277
20,0.017566898,0.016571875,0.016571875,0.017691547,0.021915101,0.769030693,0.900810267,1.36117409,1.774200892,1.98600111,0.00002,0.00002,0.00002,0.00002,0.00002,0,0.000605426,0.016961472,0,0,0.00002,0.048803343,0.062152116,0.1500404,0.02356495,0.100086001,0.155655568,0.038990616,0.0055437,0.016337817,0.034310749,0.003663662,0.012858701,0.003137163,0.013265247,0.100620661,0,0.000600621,0.015971254,0,0,0.00002,0.108280026,0.023480491,0.219381408,0.02483741,0.105330135,0.211385865,0.005721262,0.004251943,0.016869367,0.035508765,0.00991899,0.008031144,0.007282841,0.017911936,0.102618685,0,0.000600621,0.015971254,0,0,0.00002,0.252077853,0.002277891,0.23451599,0.038968536,0.156972223,0.308491512,0.001614174,0.002869276,0.020265093,0.071113174,0.032291407,0.000639592,0.048058079,0.069872837,0.121146452,0,0.000351202,0.017340345,0,0,0.00002,0.40423272,0.000950466,0.357194008,0.030446189,0.19085781,0.457544238,0.00045426,0.003640352,0.043069497,0.075227685,0.078562947,0.13202072,0,0.000429061,0.02148604,0,0,0.00002,0.457038793,0.000194507,0.390448487,0.034466612,0.213215059,0.525292323,0.000144146,0.005255326,0.053797439,0.087029027,0.080205819,0.138913572,0.945470326
21,0,0,0,0,0,0.055802535,0.066067231,0.093780938,0.108691324,0.123602694,0.00077,0.00077,0.00077,0.00077,0.00077,0,0,0,0,0,0.00077,0.003922291,0.004960237,0.012005025,0.00250654,0.009794967,0.010300019,0.002588389,0.000367887,0.00134522,0.004186489,0.000309391,0.001057373,0.000259215,0.001390792,0.000808699,0,0,0,0,0,0.00077,0.008650663,0.001862542,0.01744074,0.002559712,0.009979454,0.014586047,0.000396066,0.000294185,0.001384629,0.004322532,0.000789743,0.000622849,0.000567268,0.001789086,0.000821713,0,0,0,0,0,0.00077,0.021031165,0.000187909,0.01937346,0.003434573,0.012916546,0.018209302,9.60E-05,0.000170537,0.001525458,0.006261135,0.00192627,3.68E-05,0.002772848,0.004874684,0.000964264,0,0,0,0,0,0.00077,0.027596285,7.01E-05,0.026334323,0.000887378,0.007034047,0.02597988,2.75E-05,0.000220041,0.001890479,0.008886737,0.007734887,0.002029697,0,0,0,0,0,0.00077,0.031346817,1.46E-05,0.029393722,0.001013911,0.007916265,0.030425378,9.04E-06,0.00032947,0.002398306,0.010337764,0.008401931,0.002015448,0.213415674
22,0.001043284,0.001035004,0.062032537,0.061494295,0.036364321,0.523063693,0.622643808,0.924597339,1.11718951,1.274898863,0.0016,0.0016,0.0016,0.0016,0.0016,0,0.001043284,0,0,0,0.0016,0.037505134,0.046538188,0.112838273,0.019411177,0.081960295,0.088264908,0.021703468,0.003084998,0.01300962,0.025507587,0.005183581,0.017871429,0.004393673,0.017349382,0.028441979,0,0.001035004,0,0,0,0.0016,0.083077631,0.017482328,0.163991065,0.020155055,0.084289379,0.121552879,0.00322405,0.002395079,0.01339962,0.026639679,0.013636019,0.010845619,0.00990549,0.023023826,0.02902609,0,0.001035004,0.060997533,0,0,0.0016,0.203754416,0.001753526,0.181070158,0.025621455,0.106068668,0.169139257,0.000823676,0.001463463,0.014749552,0.045606776,0.03059394,0.000591218,0.044682611,0.063345464,0.035333159,0,0.000702947,0.060791348,0,0,0.0016,0.29254736,0.000647756,0.243640165,0.014335249,0.102264592,0.253910862,0.000230398,0.001847387,0.018988719,0.042477417,0.064833761,0.081465844,0,0.000738571,0.03562575,0,0,0.0016,0.338771715,0.000133982,0.269124303,0.016163238,0.114264876,0.30449818,7.45E-05,0.002718244,0.023912931,0.04857905,0.069726436,0.086931392,0.786387753
