FID,TARGET_FID,score_perc,accessibility,WDI,HSA
4541,20,0.44,0.725708923,1.63903997,1.189465932
4542,20,0.58,1.35291206,1.645080179,2.225647393
4543,20,0.45,1.263288184,1.614960042,2.038718638
4544,20,0.43,1.076289438,1.66185397,1.788635876
4545,20,0.54,1.292258913,1.64624483,2.127353641
4546,20,0.48,1.224162166,1.639450096,2.006599039
4547,20,0.55,0.483610352,1.612134981,0.779645165
4548,20,0.52,0.51225004,1.584479697,0.811649788
4549,20,0.56,0.491687307,1.564591023,0.769289547
4550,20,0.58,0.425923266,1.614525136,0.687663819
4551,20,0.51,0.307026093,1.608356548,0.493807426
4552,20,0.54,0.380564898,1.655141946,0.629888926
4553,20,0.6,0.409435544,1.617654014,0.66228693
4554,20,0.42,0.437006071,1.634806798,0.714420495
4555,20,0.48,0.417210294,1.609703355,0.67158481
4556,20,0.48,0.435067605,1.670824505,0.726758453
4557,20,0.59,0.256682301,1.634988924,0.41967272
4558,20,0.56,0.249674186,1.608562257,0.401616471
4559,20,0.53,0.45024187,1.682560945,0.757559386
4560,20,0.5,0.392589481,1.622793947,0.637091833
4561,20,0.56,0.40986803,1.623697219,0.66550158
4562,20,0.43,0.377626725,1.524288719,0.575630625
4563,20,0.52,0.398730552,1.616167753,0.644413625
4564,20,0.55,0.414157528,1.552593963,0.643018478
4565,20,0.59,0.420346643,1.619731249,0.680879796
4566,20,0.43,0.365179301,1.499258777,0.547498272
4567,20,0.47,0.443622103,1.621152336,0.719064511
4568,20,0.38,0.433390935,1.649974325,0.715083915
4569,20,0.38,0.435894693,1.695359575,0.738998241
4570,20,0.4,0.43868142,1.710252453,0.750255974
4571,20,0.47,0.442592515,1.737898822,0.769181011
4572,20,0.51,0.328753858,1.597691639,0.52524729
4573,20,0.49,0.325883223,1.532009542,0.50021419
4574,20,0.51,0.331458785,1.533837853,0.508071768
4575,20,0.43,0.321176695,1.481074972,0.475686764
4576,20,0.52,0.401945318,1.721151926,0.691808959
4577,20,0.52,0.473671041,1.745253118,0.826653249
4578,20,0.56,0.368606698,1.642370693,0.605388838
4579,20,0.59,0.450757537,1.706432945,0.769142408
4580,20,0.58,0.380932922,1.666648385,0.634881239
4581,20,0.59,0.483409223,1.683735042,0.813933048
4582,20,0.54,0.463780768,1.668149386,0.773655604
4583,20,0.51,0.392055412,1.666309663,0.653285721
4584,20,0.48,0.42634624,1.659986485,0.707728996
4585,20,0.5,0.722020106,1.656485382,1.196015751
4586,20,0.51,0.663727252,1.630295852,1.082071786
4587,20,0.49,0.890119765,1.622763887,1.44445421
4588,20,0.5,1.079410251,1.651164307,1.78228368
4589,20,0.51,0.674778126,1.666730142,1.124673042
4590,20,0.53,0.355402024,1.639082561,0.583048386
4591,20,0.59,0.532454248,1.627966175,0.866817505
4592,20,0.59,0.654953493,1.559909603,1.021668243
4593,20,0.56,0.731935355,1.594856745,1.166588967
4594,20,0.58,0.562304222,1.590926052,0.894584435
4595,20,0.56,0.79394668,1.617957851,1.284572264
4596,20,0.57,0.241104935,1.642528465,0.396021719
4597,20,0.61,0.294703858,1.615550689,0.47610902
4598,20,0.55,0.221375443,1.599759987,0.354147576
4599,20,0.6,0.332557035,1.616836027,0.537690195
4600,20,0.56,0.235413208,1.558681854,0.366934295
4601,20,0.55,0.228481837,1.638497462,0.374366911
4602,20,0.46,0.330628801,1.56360792,0.516973813
4603,20,0.56,0.386675554,1.611248949,0.62303058
4604,20,0.48,0.430431488,1.590338851,0.684531918
4605,20,0.44,0.360769795,1.515791415,0.547311306
4606,20,0.55,0.346496862,1.437224475,0.497324521
4607,20,0.44,0.303214601,1.507254006,0.457021136
4608,20,0.58,0.584073253,1.693848904,0.989317599
4609,20,0.55,0.631414649,1.733037723,1.094265406
4610,20,0.36,0.589858755,1.779551977,1.049684313
4611,20,0.52,0.725089487,1.727772076,1.252789369
4612,20,0.5,0.420680162,1.467623042,0.6173999
4613,20,0.56,0.561678128,1.694614306,0.951827792
4614,20,0.53,0.584558552,1.742215584,1.018427019
4615,20,0.48,0.53029162,1.643022004,0.8712808
4616,20,0.55,0.602382761,1.637205325,0.986160789
4617,20,0.53,0.582591352,1.664670704,0.969822757
4618,20,0.41,0.335811976,1.70927585,0.5739953
4619,20,0.47,0.304440339,1.73478482,0.528138479
4620,20,0.45,0.384586756,1.767390522,0.679714987
4621,20,0.57,0.49948551,1.59582658,0.797092253
4622,20,0.55,0.496441696,1.697453466,0.842686677
4623,20,0.51,0.455558835,1.708782371,0.778450907
4624,20,0.48,0.400914072,1.670211134,0.669611146
4625,20,0.54,0.432973024,1.69188458,0.732540384
4626,20,0.54,0.324159054,1.707967125,0.553653007
4627,20,0.55,0.388967065,1.584844172,0.616267776
4628,20,0.51,0.497355946,1.747276774,0.869018493
4629,20,0.45,1.232165238,1.664193305,2.0505405
4630,20,0.42,0.746669873,1.718519966,1.283167085
4631,20,0.55,1.193304633,1.613923973,1.925902954
4632,20,0.51,0.584954125,1.640684851,0.959725371
4633,20,0.47,0.596855967,1.538145257,0.918051174
4634,20,0.49,0.585123695,1.630683195,0.954151377
4635,20,0.53,0.497109906,1.630811196,0.8106924
4636,20,0.5,0.525232305,1.630683195,0.856487493
4637,20,0.51,0.436771461,1.700331502,0.742656275
4638,20,0.45,0.402047934,1.721008075,0.69192774
4639,20,0.57,0.562036626,1.725096265,0.969568216
4640,20,0.44,0.550056361,1.734503221,0.95407453
4641,20,0.51,0.816641743,1.710207917,1.396627173
4642,20,0.46,0.840760178,1.693147143,1.423530693
4643,20,0.49,1.354645423,1.643505553,2.226366853
4644,20,0.54,0.517583695,1.577805833,0.816646572
4645,20,0.55,0.377057729,1.618133088,0.610129588
4646,20,0.43,0.446240836,1.710252453,0.763184485
4647,20,0.52,0.430919856,1.664691311,0.71734854
4648,20,0.38,0.436765006,1.683682111,0.735373427
4649,20,0.38,0.436104529,1.683682111,0.734261394
4650,20,0.45,0.35561262,1.502053181,0.534149067
4651,20,0.61,0.635543322,1.616446171,1.02732157
4652,20,0.54,0.746474123,1.701635427,1.270226812
4653,20,0.54,0.389668885,1.639276777,0.638775155
4654,20,0.4,0.638508811,1.705772386,1.089150698
4655,20,0.46,0.450713745,1.734353468,0.781698548
4656,20,0.43,0.560752567,1.684602293,0.944645061
4657,20,0.4,0.6658177,1.733648989,1.154294181
4658,20,0.58,0.550638995,1.748478217,0.962780287
4659,20,0.43,0.376606522,1.716065153,0.646281328
4660,20,0.34,0.340703991,1.721612614,0.586560289
4661,20,0.31,0.301932956,1.727358061,0.521546326
4662,20,0.5,0.404172465,1.722701204,0.696268393
4663,20,0.5,0.739865136,1.668914317,1.234771518
4664,20,0.53,0.707797647,1.662619176,1.176797941
4665,20,0.57,0.309071055,1.737607713,0.537044249
4666,20,0.48,0.708159579,1.69761145,1.202101901
4667,20,0.46,0.543395407,1.613715977,0.87688585
4668,20,0.51,0.526851946,1.635380599,0.861603451
4669,20,0.48,0.389191642,1.692953797,0.65922522
4670,20,0.45,1.11046323,1.700624701,1.8884812
4671,20,0.56,0.438094942,1.582956014,0.693485023
4672,20,0.39,0.440165049,1.708112608,0.75185147
4673,20,0.48,0.451909967,1.70925623,0.772429926
4674,20,0.59,0.393770172,1.577045007,0.621184931
4675,20,0.53,0.43370447,1.611333313,0.69884246
4676,20,0.43,0.439453602,1.729673919,0.760111434
4677,20,0.45,1.023132666,1.701635427,1.740998791
4678,20,0.48,0.795990838,1.622763887,1.291705186
4679,21,0.46,1.44815249,1.28163142,1.851605522
4680,21,0.56,1.19302191,1.350110379,1.610711262
4681,21,0.34,1.132603223,1.390188172,1.574531604
4682,21,0.53,1.444354777,1.327681933,1.917230737
4683,21,0.58,1.161397746,1.38603054,1.608795559
4684,21,0.54,1.005036367,1.455718562,1.462551802
4685,21,0.52,0.735926246,1.54294868,1.131029096
4686,21,0.57,0.879688282,1.463476728,1.287708587
4687,21,0.63,0.885274418,1.421158548,1.258115306
4688,21,0.51,1.684524165,1.164032585,1.961004879
4689,21,0.36,1.573257577,1.156788756,1.820455166
4690,21,0.54,1.717465993,1.159266103,1.991000108
4691,21,0.55,1.709060157,1.159266103,1.981255508
4692,21,0.47,1.738278419,1.139236503,1.980310227
4693,21,0.56,1.858731954,1.157438687,2.151368273
4694,21,0.46,1.704080269,1.141394472,1.945027799
4695,21,0.5,1.730710108,1.174184003,2.032186075
4696,21,0.51,1.699537173,1.203495232,2.044433987
4697,21,0.64,1.957171611,1.185350845,2.319921736
4698,21,0.57,1.663366531,1.181341503,1.965003919
4699,21,0.61,1.918114892,1.168623406,2.241926004
4700,21,0.59,1.836355076,1.178837419,2.164764078
4701,21,0.56,1.766900975,1.175962423,2.077809503
4702,21,0.59,1.869329678,1.168623406,2.18485187
4703,21,0.55,1.610695931,1.213473962,1.954415228
4704,21,0.56,1.562724906,1.192850302,1.863866576
4705,21,0.6,1.869972984,1.153699616,2.157093516
4706,21,0.58,1.902725751,1.146150319,2.180809727
4707,21,0.45,1.825603149,1.161211159,2.119670145
4708,21,0.53,1.901613539,1.154403353,2.195313274
4709,21,0.46,1.605258532,1.197959645,1.922685672
4710,21,0.58,1.801044074,1.217334082,2.188462918
4711,21,0.55,1.405683294,1.284311687,1.802780106
4712,21,0.51,1.543843021,1.272159257,1.963662188
4713,21,0.57,1.402096574,1.293163226,1.811586402
4714,21,0.59,1.552787217,1.226012481,1.903392462
4715,21,0.6,1.187961125,1.347846212,1.600484
4716,21,0.58,1.2970494,1.05949427,1.374502127
4717,21,0.58,1.3042565,1.065073674,1.389316426
4718,21,0.49,1.312845269,1.066388461,1.400003046
4719,21,0.42,1.314517856,1.060371531,1.394291385
4720,21,0.49,1.40797382,1.083173974,1.525080598
4721,21,0.49,1.352277793,1.066388461,1.442053435
4722,21,0.52,1.310536179,1.089729172,1.42817855
4723,21,0.43,1.641734052,1.07376178,1.762836613
4724,21,0.46,1.676929338,1.072467121,1.79845158
4725,21,0.44,1.672436599,1.106740261,1.851303525
4726,21,0.44,1.739730315,1.087776221,1.892773567
4727,21,0.49,1.794844213,1.101686611,1.977352265
4728,21,0.4,1.829518504,1.106358776,2.024166575
4729,21,0.44,1.852920071,1.111670197,2.059725409
4730,21,0.48,2.020917487,1.108322849,2.239829027
4731,21,0.61,1.842730949,1.109981799,2.047420572
4732,21,0.65,1.979572482,1.147808833,2.272231505
4733,21,0.6,1.967215317,1.16537543,2.292544396
4734,21,0.5,1.584776566,1.071159948,1.697230249
4735,21,0.37,1.474655484,1.083173974,1.59730844
4736,21,0.49,1.717121568,1.141178256,1.962305109
4737,21,0.57,1.897161877,1.16364333,2.207536823
4738,21,0.63,1.918059032,1.157126551,2.219418689
4739,21,0.51,1.490271219,1.171841017,1.747726467
4740,21,0.37,1.752424129,1.168614049,2.047907456
4741,21,0.4,1.685591148,1.224711839,2.064363435
4742,21,0.51,1.607958887,1.182025769,1.90064884
4743,21,0.39,1.577843878,1.246478133,1.966263849
4744,21,0.38,1.777229024,1.159232847,2.060206041
4745,21,0.56,1.737350541,1.188126467,2.063542011
4746,21,0.48,1.532403626,1.312011199,2.010353443
4747,21,0.41,1.147628342,1.348792849,1.552594351
4748,21,0.51,1.624689309,1.197132545,1.944968447
4749,21,0.42,1.755665354,1.190401134,2.090182684
4750,21,0.52,1.675941197,1.205777831,2.02088683
4751,21,0.47,1.641086424,1.243881553,2.041177357
4752,21,0.43,1.540078529,1.309605349,2.016480203
4753,21,0.55,1.405998057,1.319863868,1.854571744
4754,21,0.62,1.249024389,1.104575766,1.379142959
4755,21,0.6,1.442176093,1.072467121,1.546686443
4756,21,0.4,1.454237941,1.093697175,1.590948984
4757,21,0.62,0.449724819,1.058236936,0.475915414
4758,21,0.61,0.487166305,1.057770913,0.515310348
4759,21,0.58,0.557003499,1.009546167,0.562320747
4760,21,0.61,0.626938648,1.002509673,0.628512059
4761,21,0.61,0.626502573,1.011581642,0.633758502
4762,21,0.55,0.473795772,1.014667985,0.480857432
4763,21,0.62,0.895363178,1.065114755,0.958132906
4764,21,0.51,0.785309039,1.296666352,1.018181232
4765,21,0.5,1.346184772,1.172115978,1.578683091
4766,21,0.51,1.48612772,1.193353412,1.773475585
4767,21,0.56,1.189497086,1.233927524,1.46007824
4768,21,0.47,1.484726566,1.155445518,1.715671469
4769,21,0.43,1.525347255,1.126782513,1.718717788
4770,21,0.62,0.376667103,1.207601789,0.454863868
4771,21,0.56,0.263936896,1.138524227,0.300498551
4772,21,0.56,0.402429337,1.146137696,0.461239433
4773,21,0.51,0.834636764,1.426889398,1.190828256
4774,21,0.39,0.883885376,1.431984026,1.265709739
4775,21,0.51,0.934596609,1.424261541,1.331110006
4776,21,0.56,0.983122549,1.451134267,1.426642819
4777,21,0.46,0.70007654,1.436588416,1.005721848
4778,21,0.61,1.099284545,1.334812787,1.467339068
4779,21,0.49,1.307218204,1.281353552,1.671061267
4780,21,0.59,1.03026399,1.375614388,1.417245969
4781,21,0.56,0.969177983,1.388303066,1.345512765
4782,21,0.38,1.09746627,1.390231501,1.52573218
4783,21,0.44,1.026834637,1.39847628,1.436003883
4784,21,0.42,0.923293965,1.427686263,1.318174111
4785,21,0.51,0.877868166,1.402121187,1.227838485
4786,21,0.61,1.056596459,1.375543309,1.453394189
4787,21,0.56,0.912823569,1.429740324,1.305100665
4788,22,0.52,0.735926246,1.54294868,1.131029096
4789,22,0.51,0.58684478,1.621665384,0.951664742
4790,22,0.51,0.571600737,1.634465812,0.934261863
4791,22,0.57,0.879688282,1.463476728,1.287708587
4792,22,0.63,0.885274418,1.421158548,1.258115306
4793,22,0.54,0.477237727,1.729908789,0.825577739
4794,22,0.57,0.565514599,1.624376353,0.918573579
4795,22,0.44,0.490224853,1.753960732,0.859835142
4796,22,0.49,0.537717839,1.804317154,0.970213521
4797,22,0.49,0.631871863,1.817430304,1.148383072
4798,22,0.59,1.15998201,1.431925352,1.661007649
4799,22,0.6,1.187961125,1.347846212,1.600484
4800,22,0.58,0.496994235,1.678195543,0.83408227
4801,22,0.64,0.507586233,1.655078255,0.840009785
4802,22,0.57,0.503816784,1.708278946,0.860659605
4803,22,0.57,0.509573603,1.683908433,0.858075288
4804,22,0.56,0.547931171,1.720249964,0.943571472
4805,22,0.55,0.592574099,1.748615975,1.038752828
4806,22,0.56,0.38081893,1.708942502,0.650403748
4807,22,0.61,0.522691477,1.732135076,0.905274294
4808,22,0.52,0.624278573,1.760108118,1.098797785
4809,22,0.54,0.527854713,1.778795466,0.939039466
4810,22,0.56,0.622881312,1.805822561,1.124813125
4811,22,0.52,0.763603924,1.800583187,1.374932387
4812,22,0.48,0.701105347,1.72549077,1.209908881
4813,22,0.61,0.983306441,1.430944536,1.409933847
4814,22,0.57,0.672611454,1.540529381,1.02360756
4815,22,0.61,0.513945884,1.633496089,0.839528591
4816,22,0.63,0.477193824,1.537613513,0.73205793
4817,22,0.44,0.241991426,1.655412573,0.400595649
4818,22,0.56,0.311713935,1.644166641,0.512509654
4819,22,0.59,0.288553993,1.658999613,0.478710962
4820,22,0.44,0.177387332,1.658673985,0.294227753
4821,22,0.52,0.284852251,1.661783823,0.473362863
4822,22,0.46,0.308462641,1.690465405,0.521445423
4823,22,0.52,0.293599938,1.709696488,0.501966782
4824,22,0.57,0.344689366,1.690484153,0.582691912
4825,22,0.54,0.366073966,1.741396684,0.637479991
4826,22,0.54,0.392727058,1.705121384,0.669647305
4827,22,0.54,0.382901329,1.679528706,0.643093773
4828,22,0.62,0.366506261,1.653748106,0.606109035
4829,22,0.52,0.434995928,1.722627616,0.749335997
4830,22,0.54,0.461231062,1.706701066,0.787183546
4831,22,0.54,0.449752349,1.676605668,0.754057337
4832,22,0.54,0.435326912,1.652728253,0.719477087
4833,22,0.55,0.473795772,1.014667985,0.480857432
4834,22,0.51,0.785309039,1.296666352,1.018181232
4835,22,0.61,0.364570682,1.117092482,0.407259168
4836,22,0.61,0.318142522,1.081540326,0.344083966
4837,22,0.58,0.254256912,1.282231302,0.325979463
4838,22,0.62,0.376667103,1.207601789,0.454863868
4839,22,0.61,0.3551024,1.07012402,0.380003608
4840,22,0.59,0.342150822,1.081078047,0.369891742
4841,22,0.57,0.421715899,1.015123708,0.428111796
4842,22,0.58,0.419095659,1.046160521,0.437970361
4843,22,0.55,0.448403959,1.024332183,0.459314606
4844,22,0.5,0.500191495,1.057640617,0.53021773
4845,22,0.6,0.684806066,1.242564105,0.852038859
4846,22,0.59,0.142506728,1.588294206,0.226342611
4847,22,0.52,0.185382597,1.63569651,0.303598886
4848,22,0.48,0.129740813,1.625152819,0.210848649
4849,22,0.49,0.112617611,1.632981931,0.183902523
4850,22,0.39,0.109636206,1.632918567,0.179026997
4851,22,0.49,0.102194509,1.651921439,0.1688173
4852,22,0.49,0.120983476,1.632286976,0.197479752
4853,22,0.49,0.11648384,1.62120115,0.188843736
4854,22,0.49,0.104429648,1.665057707,0.17388139
4855,22,0.49,0.115400143,1.62948921,0.188043288
4856,22,0.34,0.101382636,1.649839317,0.16726506
4857,22,0.49,0.117928382,1.615544543,0.190518555
4858,22,0.5,0.16366413,1.619304056,0.26502199
4859,22,0.42,0.11103142,1.635428273,0.181583924
4860,22,0.39,0.175752903,1.61885584,0.284518614
4861,22,0.41,0.240018509,1.588299029,0.381221165
4862,22,0.5,0.125658435,1.664005451,0.20909632
4863,22,0.53,0.109110968,1.630409125,0.177895517
4864,22,0.4,0.103966218,1.636728125,0.170164434
4865,22,0.39,0.108014851,1.579063718,0.170562332
4866,22,0.49,0.149200096,1.632806943,0.243614953
4867,22,0.49,0.164980056,1.632806943,0.26938058
4868,22,0.49,0.166908954,1.620337687,0.270448869
4869,22,0.49,0.173123623,1.616153103,0.27979428
4870,22,0.42,0.191060539,1.628813546,0.311201994
4871,22,0.46,0.196862312,1.599512154,0.31488366
4872,22,0.64,0.26598564,1.282115052,0.340721791
4873,22,0.48,0.24889444,1.649543576,0.410562225
4874,22,0.5,0.244808447,1.654652851,0.405072995
4875,22,0.57,0.196115828,1.650417344,0.323672964
4876,22,0.4,0.201186369,1.69247397,0.340502692
4877,22,0.52,0.239291964,1.641189045,0.392723351
4878,22,0.52,0.185387186,1.671605077,0.309894162
4879,22,0.49,0.186706911,1.708046405,0.318904068
4880,22,0.45,0.183482176,1.759793196,0.322890685
4881,22,0.45,0.181717891,1.757240563,0.31932205
4882,22,0.42,0.234915878,1.720680245,0.40421511
4883,22,0.33,0.138249148,1.749883491,0.241919902
4884,22,0.46,0.136988908,1.730063629,0.236999527
4885,22,0.36,0.126887893,1.697994592,0.215454956
4886,22,0.48,0.124738985,1.684829625,0.210163936
4887,22,0.41,0.119768398,1.64505865,0.197026039
4888,22,0.47,0.131886855,1.644695074,0.21691366
4889,22,0.49,0.121407875,1.646068734,0.199845707
4890,22,0.48,0.12609866,1.622076877,0.20454172
4891,22,0.57,0.276743329,1.588971175,0.439011302
4892,22,0.58,0.29027388,1.567863649,0.453838905
4893,22,0.52,0.267519442,1.657118874,0.443311517
4894,22,0.47,0.232122953,1.69897006,0.394369947
4895,22,0.47,0.14591506,1.636457924,0.238783856
4896,22,0.49,0.143643696,1.598407054,0.229601097
4897,22,0.49,0.154634473,1.631306048,0.252256151
4898,22,0.52,0.492221221,1.831370332,0.903371381
4899,22,0.57,1.653104132,1.73879522,2.874436863
4900,22,0.48,0.503647509,1.823457214,0.918379684
4901,22,0.44,0.535568803,1.836841028,0.983754751
4902,22,0.44,0.558549343,1.800141448,1.005467824
4903,22,0.44,0.576192991,1.833178383,1.056264536
4904,22,0.5,0.555050965,1.835309479,1.018690297
4905,22,0.47,0.703461724,1.855650788,1.305379302
4906,22,0.5,0.563707756,1.869744038,1.05391386
4907,22,0.52,0.528843738,1.853369123,0.980832934
4908,22,0.51,0.659275514,1.87039386,1.231183977
4909,22,0.56,0.598987398,1.796054874,1.075814236
4910,22,0.47,0.507361951,1.834321905,0.93066514
4911,22,0.47,0.513260461,1.860495819,0.954918942
4912,22,0.47,0.498016086,1.787178935,0.890043859
4913,22,0.51,0.446101195,1.851367328,0.825897178
4914,22,0.55,0.63681743,1.857496067,1.182885871
4915,22,0.43,0.62157947,1.797411943,1.117334964
4916,22,0.48,0.583924208,1.801348345,1.051943254
4917,22,0.57,0.615690441,1.774776005,1.092712621
4918,22,0.52,0.526328705,1.804006679,0.949500499
4919,22,0.48,0.76906906,1.78014537,1.369066019
4920,22,0.51,0.67021584,1.806170271,1.210523925
4921,22,0.57,0.639562274,1.777691957,1.136901018
4922,22,0.56,0.627703128,1.782380134,1.118805586
4923,22,0.51,1.363626995,1.731975821,2.361768984
4924,22,0.56,0.727566982,1.77531617,1.291661428
4925,22,0.45,0.942732667,1.751938485,1.65160964
4926,22,0.49,0.94484331,1.75296115,1.656273615
4927,22,0.49,1.289428083,1.749303101,2.255185271
4928,22,0.52,2.008628505,1.713832127,3.44152535
4929,22,0.56,1.572626763,1.705110005,2.681563875
4930,22,0.56,1.736769767,1.723547356,2.99340494
4931,22,0.5,2.607932547,1.702038925,4.438802708
4932,22,0.44,1.592652976,1.725371068,2.747919273
