FID,Rail19,Rail16,Rail13,Road19,Road16,Road13,River19,River16,River13,Aviat30,RailF30,RailP30,ShipCom30,ShipPass30,ShipSmal30,RdCarD30,RdCarE30,RdCarP30,RdHGVA30,RdHGVR30,RdLGVD30,RdLGVE30,RdLGVP30,RdMoto30,RdCoach30,RdPHVD30,RdPHVE30,RdPHVP30,RdTaxi30,RdLTBus30,Aviat25,RailF25,RailP25,ShipCom25,ShipPass25,ShipSmal25,RdCarD25,RdCarE25,RdCarP25,RdHGVA25,RdHGVR25,RdLGVD25,RdLGVE25,RdLGVP25,RdMoto25,RdCoach25,RdPHVD25,RdPHVE25,RdPHVP25,RdTaxi25,RdLTBus25,Aviat19,RailF19,RailP19,ShipCom19,ShipPass19,ShipSmal19,RdCarD19,RdCarE19,RdCarP19,RdHGVA19,RdHGVR19,RdLGVD19,RdLGVE19,RdLGVP19,RdMoto19,RdCoach19,RdPHVD19,RdPHVE19,RdPHVP19,RdTaxi19,RdLTBus19,Aviat16,RailF16,RailP16,ShipCom16,ShipPass16,ShipSmal16,RdCarD16,RdCarE16,RdCarP16,RdHGVA16,RdHGVR16,RdLGVD16,RdLGVE16,RdLGVP16,RdMoto16,RdCoach16,RdTaxi16,RdLTBus16,Aviat13,RailF13,RailP13,ShipCom13,ShipPass13,ShipSmal13,RdCarD13,RdCarE13,RdCarP13,RdHGVA13,RdHGVR13,RdLGVD13,RdLGVE13,RdLGVP13,RdMoto13,RdCoach13,RdTaxi13,RdLTBus13,Rail30,River30,Road30,Rail25,River25,Road25,Shape_Area
50,0,0,0,21.84091687,39.49109957,48.21332393,0.08754,0.08754,0.08754,0,0,0,0,0,0.08754,0.447319006,0,0.377297947,0.137112235,0.697730222,1.354409215,0,0.006214837,0.066420259,0.727843615,0.075322497,0,0.029708332,0.50150071,0.21772318,0,0,0,0,0,0.08754,1.413592357,0,0.630844893,0.163617709,0.791340671,2.646579095,0,0.005180806,0.08405692,0.873032531,0.310288247,0,0.067026814,1.317938286,0.521739087,0,0,0,0,0,0.08754,4.430031615,0,0.910621471,0.474932011,1.806942219,5.515883726,0,0.007715983,0.116784545,2.525598409,1.071078913,0,0.124248064,3.01234488,1.844735031,0,0,0,0,0,0.08754,7.025950362,0,2.097101403,1.444543757,5.646177115,6.808310042,0,0.036230295,0.223546133,2.680520965,1.576181,11.9525385,0,0,0,0,0,0.08754,6.821907126,0,3.295707118,1.916992481,6.795879863,6.049885748,0,0.052641105,0.272853204,2.86609147,1.484488647,18.65687717,0,0.08754,4.638602053,0,0.08754,8.825237416,0.936055232
51,0,0,0,0.844113739,1.174955899,1.388523062,0,0,0,0,0,0,0,0,0,0.012353152,0,0.0103064,0.003193819,0.043621235,0.054272122,0,0.000190029,0.00586938,0.045388752,0.004911965,0,0.001673456,0.021030172,0.018630778,0,0,0,0,0,0,0.043125239,0,0.016609938,0.004102231,0.054254478,0.110650987,0,0.000149222,0.007592555,0.053761474,0.019300943,0,0.003545938,0.05094814,0.037606571,0,0,0,0,0,0,0.140467042,0,0.021455535,0.008632548,0.087635619,0.209965085,0,0.000254776,0.009119985,0.112024584,0.064683199,0,0.007408228,0.110733007,0.071734132,0,0,0,0,0,0,0.192324996,0,0.043669275,0.008475518,0.120882734,0.172465254,0,0.000861798,0.00756184,0.06882606,0.136658001,0.423230422,0,0,0,0,0,0,0.166603627,0,0.081252365,0.011149516,0.142481553,0.155429153,0,0.001355175,0.00904286,0.076032804,0.124582091,0.620593919,0,0,0.221441259,0,0,0.401647715,0.063741711
52,0,0,0,1.205515305,4.584354263,5.362499007,0,0,0,0,0,0,0,0,0,0.005788729,0,0.00491219,0.00072254,0.009919184,0.036384283,0,0.000137345,0.006778774,0.062084199,0.002141403,0,0.000747775,0.10848767,0.017511341,0,0,0,0,0,0,0.019660887,0,0.007681657,0.000921888,0.012214245,0.072896967,0,0.000102973,0.00858005,0.08039366,0.008526103,0,0.001604259,0.265380297,0.035346966,0,0,0,0,0,0,0.066448076,0,0.010916547,0.003269603,0.03391012,0.15998665,0,0.000210633,0.011108696,0.261044726,0.032025266,0,0.004031158,0.563305403,0.059258426,0,0,0,0,0,0,0.231925957,0,0.050119169,0.004324629,0.231311877,0.378048264,0,0.001910137,0.018125005,2.252534529,0.795773629,0.620281065,0,0,0,0,0,0,0.207379095,0,0.093994547,0.006088797,0.287254594,0.348131283,0,0.003118817,0.022549844,2.607122867,0.747429986,1.039429177,0,0,0.255615434,0,0,0.513309951,0.034324443
53,0,0,0,0.11470709,0.057238565,0.055834962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475679,0.003857335,0,0,0,0.012399109,0.003174938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643105,0.004864218,0,0,0,0.033365754,0.006408672,0,0,0,0,0,0,0.001044862,0,0.000247282,0,0,0.002427855,0,3.31E-06,0.000837472,0.019518813,0.00036519,0,4.51E-05,0.077869083,0.012348123,0,0,0,0,0,0,0.011831953,0,0.002668162,0.000326345,0.005420556,0.011510028,0,6.00E-05,0.000143621,0,0.025277872,0,0,0,0,0,0,0,0.01053837,0,0.005116796,0.000414859,0.006091058,0.009450003,0,8.77E-05,0.000181049,0,0.023955136,0,0,0,0.019907062,0,0,0.04528175,0.001519186
54,0,0,0,0.045997977,0.030696946,0.031189261,0,0,0,0,0,0,0,0,0,0.000256008,0,0.000235645,1.81E-05,0.000409716,0.004523689,0,1.66E-05,0.000208543,0.000120968,0.000161895,0,6.16E-05,0.003047188,0,0,0,0,0,0,0,0.000963876,0,0.000409379,2.15E-05,0.000472065,0.009092834,0,1.26E-05,0.000272549,0.000152393,0.000657675,0,0.00013506,0.007714775,0,0,0,0,0,0,0,0.004183787,0,0.000712349,0.000160445,0.002519227,0.011302768,0,1.52E-05,0.000394043,0.000798407,0.003079821,0,0.00038447,0.022447492,0,0,0,0,0,0,0,0.005537208,0,0.00131556,0.000655822,0.004484506,0.007698642,0,4.25E-05,0.000150136,0.002948372,0.007864248,0,0,0,0,0,0,0,0.004702189,0,0.0024043,0.000900603,0.005559592,0.006841539,0,7.22E-05,0.000179564,0.003346272,0.007183027,0,0,0,0.009060067,0,0,0.019904736,0.004799424
55,0.473062545,0.47993872,0.290486995,32.86929993,47.49506084,60.30324914,0,0,0,0,0.007553585,0,0,0,0,0.506685518,0,0.42660238,0.271373941,1.337860813,1.75051486,0,0.007987739,0.097427122,1.005641319,0.107254805,0,0.042355316,1.108208447,0.196884677,0,0.007493636,0,0,0,0,1.598509017,0,0.707665683,0.325923004,1.520243697,3.236407806,0,0.006244082,0.122402443,1.196890171,0.441229669,0,0.095410711,2.953991856,0.472331774,0,0.007493636,0.465568909,0,0,0,5.163801991,0,1.028855492,1.186793757,4.204610542,6.97672141,0,0.009297774,0.179765898,3.545191456,1.573407528,0,0.179168273,7.251772376,1.569913437,0,0.005957235,0.473981485,0,0,0,7.732127056,0,2.173450148,1.479181011,7.455968559,7.284132052,0,0.037502666,0.28815498,4.680082678,3.015975513,13.34848618,0,0.006200895,0.2842861,0,0,0,7.792187048,0,3.490663797,2.08735268,9.474473926,6.620295811,0,0.055845936,0.362165816,5.413169061,2.857379617,22.14971545,0.007553585,0,6.85879694,0.007493636,0,12.67724991,0.594248744
56,0,0,0,8.040555492,12.60665513,14.91698823,0,0,0,0,0,0,0,0,0,0.079209133,0,0.06834581,0.013683865,0.199733304,0.387717804,0,0.001409933,0.044052341,0.299311668,0.026614162,0,0.009495835,0.26913521,0.053183254,0,0,0,0,0,0,0.288666659,0,0.114975351,0.017541738,0.243871246,0.747267425,0,0.001025418,0.058893141,0.357444666,0.11388822,0,0.021963516,0.725937102,0.107351383,0,0,0,0,0,0,1.153354878,0,0.17833551,0.077679553,0.805294966,1.776495562,0,0.002149228,0.090999786,1.281114163,0.50798151,0,0.058737022,1.912448007,0.195965308,0,0,0,0,0,0,2.059901983,0,0.48706997,0.262152129,2.237511711,1.828519479,0,0.009066884,0.059572006,0.772782406,3.478421801,1.411656764,0,0,0,0,0,0,1.818611138,0,0.93588804,0.354296156,2.692251739,1.643840409,0,0.014577012,0.073048865,0.878183421,3.17208703,3.334204421,0,0,1.45189232,0,0,2.798825864,0.401300502
57,0,0,0,1.466232013,2.858473044,3.333417264,0,0,0,0,0,0,0,0,0,0.02281091,0,0.019626023,0.009450283,0.04449351,0.107041764,0,0.000532115,0.005148775,0.029300362,0.007256227,0,0.00296724,0.048723929,0.007541819,0,0,0,0,0,0,0.071163733,0,0.03211042,0.01126667,0.05035704,0.20728107,0,0.000427729,0.006464626,0.036816744,0.029875548,0,0.006701569,0.128808794,0.018067788,0,0,0,0,0,0,0.214839174,0,0.043983315,0.03852246,0.134886152,0.397840858,0,0.000567298,0.008732881,0.122073221,0.095067038,0,0.011480421,0.313088553,0.085150642,0,0,0,0,0,0,0.449875001,0,0.129631273,0.133889269,0.563780496,0.567291752,0,0.003208809,0.022492586,0.381997281,0.174611489,0.431695089,0,0,0,0,0,0,0.436513997,0,0.199210604,0.183360779,0.699711591,0.49376148,0,0.004418973,0.027859599,0.417687341,0.169507802,0.701385097,0,0,0.304892958,0,0,0.599341731,0.01265395
58,0.00508806,0.026210347,0.023674402,17.44438831,28.27621897,32.08502692,0,0,0,0,0.005128765,0,0,0,0,0.224929107,0,0.193803627,0.048468698,0.666752081,1.393066041,0,0.005222466,0.139547505,0.380860174,0.093454312,0,0.033083218,0.880375546,0.13631201,0,0.00508806,0,0,0,0,0.806050634,0,0.319999555,0.061891871,0.820429113,2.80659862,0,0.003940611,0.183230662,0.471638138,0.386064485,0,0.073699658,2.265087019,0.275148316,0,0.00508806,0,0,0,0,2.354275198,0,0.373755214,0.150489542,1.584640365,4.938008596,0,0.00628908,0.209441147,1.335654055,1.205471777,0,0.144154536,4.680927332,0.461281472,0,0.026210347,0,0,0,0,4.123500575,0,0.945193736,0.419322781,4.180098974,5.220226041,0,0.027670543,0.210467957,2.535291154,5.161802486,5.452644724,0,0.023674402,0,0,0,0,3.555004237,0,1.738707447,0.55715642,4.970722792,4.639806577,0,0.042219995,0.256700727,2.78729436,4.748867115,8.788547248,0.005128765,0,4.195874786,0.00508806,0,8.473778683,0.922415351
59,0.001792011,0.002352082,0.002432785,15.29854348,29.70212641,36.55252359,0,0,0,0,0.001806347,0,0,0,0,0.242502787,0,0.202601002,0.185117757,0.925728905,0.981255858,0,0.004359275,0.040608336,0.478519376,0.04366981,0,0.017017278,0.349986353,0.097961212,0,0.001792011,0,0,0,0,0.757138914,0,0.33505941,0.217054433,1.024318431,1.962047566,0,0.003759953,0.051230055,0.573515527,0.17958637,0,0.038314025,0.910572013,0.23453523,0,0.001792011,0,0,0,0,2.424300847,0,0.491052892,0.715246862,2.504688547,3.964171257,0,0.005418586,0.070376164,1.847211562,0.566455912,0,0.064495796,2.048041013,0.597084043,0,0.002352082,0,0,0,0,5.630414749,0,1.595096231,1.053205315,6.245418056,6.098568084,0,0.03176105,0.245120303,1.997030865,1.406221765,5.39928999,0,0.002175238,0.000257547,0,0,0,5.361702658,0,2.420534405,1.460076817,7.852611339,5.512644595,0,0.047018477,0.290990702,2.246299729,1.33360617,10.0270387,0.001806347,0,3.56932795,0.001792011,0,6.287131926,0.387137258
60,0.003298845,0.004613562,0.004829681,2.032715655,2.587604478,3.308491202,0,0,0,0,0.003325235,0,0,0,0,0.023467545,0,0.021436166,0.004750638,0.060205224,0.162249062,0,0.000569004,0.008726307,0.071924852,0.009204969,0,0.003430479,0.102858412,0.029932596,0,0.003298845,0,0,0,0,0.084163196,0,0.035661853,0.00560547,0.069925128,0.320769274,0,0.000431936,0.011339707,0.087587015,0.037501827,0,0.007540626,0.258268272,0.060419499,0,0.003298845,0,0,0,0,0.258329877,0,0.044117379,0.012832271,0.13111688,0.46109663,0,0.000604783,0.013753727,0.26739551,0.141498294,0,0.017113431,0.580026384,0.10483049,0,0.004613562,0,0,0,0,0.525928562,0,0.1172413,0.041660616,0.328351629,0.492895257,0,0.002590414,0.014502934,0.201097088,0.362215789,0.501120889,0,0.004263137,0.000566544,0,0,0,0.448101811,0,0.208277937,0.054904783,0.393299316,0.438134592,0,0.004115933,0.017291848,0.228181465,0.343101532,1.173081984,0.003325235,0,0.498755255,0.003298845,0,0.979213803,0.154158664
61,0.000821888,0.000638369,0.00199952,33.07900705,54.99814404,70.67378879,25.14179667,25.68641,21.97282,0,0.000828463,0,2.735280722,21.58276246,0.01978,0.369940215,0,0.314751569,0.114671376,1.585489818,1.909015683,0,0.006922013,0.223951218,2.461944094,0.105283574,0,0.036745954,1.845907321,0.535534587,0,0.000821888,0,3.375761691,22.88472495,0.01978,1.29927632,0,0.509063754,0.145781542,1.97050099,3.820208742,0,0.005222232,0.293500849,3.007931244,0.435383369,0,0.082024749,4.805243301,1.080986479,0,0.000821888,0,4.610052702,20.51196396,0.01978,3.157147577,0,0.49578747,0.276017686,3.013215255,6.212513483,0,0.007614885,0.314496064,6.941989221,1.23800424,0,0.149440431,9.390417468,1.882363272,0,0.000638369,0,3.48022,22.18641,0.01978,5.960504113,0,1.316770681,0.476675602,5.59718099,7.652691776,0,0.040555652,0.438225317,11.78965246,11.33920512,10.38668233,0,0.00199952,0,3.58335,18.36969,0.01978,5.343590696,0,2.477046773,0.671045985,7.020631812,6.961469284,0,0.063914722,0.553342281,13.86010972,10.74284537,22.97979214,0.000828463,24.33782318,9.510157423,0.000821888,26.28026664,17.45512357,0.756431429
